defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_safety_distance,lateral_spread,target_y
0.93,27.61,0.77,32.44,8.6,38.97,2.71,23.57,0.3,35.87,4.4,29.17,0.71,30.32,7.61,18.63,15.14,28.7,0.16,24.81,3.8,33.04,0.0,1.0,2.0,1.0,3.0,15.14,2.71,10.0,1.0,5.0,8.0,4.1027,4.4636,8.105,7.61,11.0373,20.34,2.0
0.37,26.55,0.6,38.19,21.72,28.12,1.87,23.34,4.29,29.18,0.28,34.76,3.46,35.22,7.29,18.13,0.2,24.31,0.3,29.63,0.21,31.84,0.0,0.0,1.0,1.0,3.0,21.72,3.46,10.0,1.0,6.0,9.0,3.69,6.1033,3.2533,0.6,18.03,20.06,0.0
0.27,22.8,1.13,16.57,0.36,26.18,4.81,17.46,0.41,32.07,1.7,35.65,13.08,32.39,1.36,29.58,15.32,17.61,7.76,9.46,0.41,36.38,1.0,1.0,4.0,3.0,3.0,15.32,13.08,7.0,4.0,6.0,6.0,4.2373,5.2066,3.53,1.13,11.0827,26.92,4.0
14.17,22.15,0.11,20.62,1.4,33.62,0.08,16.06,3.7,26.01,0.1,23.71,0.17,26.24,4.11,22.12,6.0,14.86,0.24,29.62,10.92,34.08,0.0,-1.0,1.0,1.0,3.0,14.17,10.92,10.0,1.0,6.0,8.0,3.7273,4.6307,3.7,1.4,10.4427,19.22,1.0
15.45,36.78,5.77,35.14,1.83,26.18,5.99,26.4,6.71,44.68,1.08,17.97,5.93,22.6,1.05,27.33,4.89,9.81,13.58,17.37,1.27,24.96,1.0,-1.0,2.0,1.0,3.0,15.45,13.58,7.0,4.0,3.0,4.0,5.7773,4.6366,5.8,4.89,9.6727,34.87,1.0
9.36,30.45,3.02,22.17,4.53,9.43,0.05,22.71,0.18,25.85,0.27,18.01,2.9,30.51,0.04,27.82,2.85,16.35,1.34,41.0,9.27,18.35,1.0,0.0,1.0,2.0,2.0,9.36,9.27,9.0,2.0,5.0,7.0,3.0736,3.2711,2.935,1.34,6.2864,31.57,4.0
0.25,35.91,4.4,28.43,10.96,20.69,5.34,32.27,10.14,36.83,0.54,28.66,2.6,9.12,3.72,23.48,4.82,42.64,0.15,32.85,0.28,24.35,0.0,-1.0,2.0,2.0,1.0,10.96,10.14,9.0,2.0,4.0,6.0,3.9273,3.6362,3.7133,2.6,7.0327,33.52,4.0
0.82,27.2,0.71,34.97,5.09,40.17,4.68,34.35,12.54,35.83,4.8,26.14,4.17,31.05,1.05,30.96,0.59,22.75,8.75,20.55,9.87,24.03,0.0,1.0,4.0,1.0,3.0,12.54,9.87,10.0,1.0,4.0,7.0,4.8245,3.8854,4.885,4.68,7.7155,19.62,4.0
0.34,23.14,8.9,32.5,4.14,25.25,3.59,27.23,0.41,26.29,1.23,8.9,0.6,28.48,3.63,36.07,4.52,19.13,12.34,16.75,0.4,19.18,1.0,-1.0,3.0,2.0,2.0,12.34,8.9,9.0,2.0,5.0,7.0,3.6455,3.7082,3.1267,1.23,8.6945,27.17,1.0
5.31,22.31,1.13,24.78,4.45,16.69,10.14,16.96,0.99,18.69,1.06,28.83,6.37,12.63,1.03,21.44,9.43,32.57,4.02,32.87,6.03,37.79,0.0,4.0,2.0,2.0,3.0,10.14,9.43,9.0,2.0,4.0,6.0,4.5418,3.1676,5.4733,4.02,5.5982,25.16,5.0
0.97,22.2,3.72,24.1,5.32,15.91,0.73,28.89,4.65,26.98,1.05,19.79,11.4,32.42,0.67,31.59,0.88,25.49,6.05,44.43,10.97,19.32,1.0,1.0,4.0,2.0,3.0,11.4,10.97,9.0,2.0,5.0,7.0,4.2191,3.7978,4.14,1.05,7.1809,28.52,0.0
3.88,33.47,1.38,34.19,1.45,27.33,8.53,3.19,1.19,32.0,4.62,29.54,5.94,38.57,8.7,17.96,8.98,30.25,5.36,33.87,1.06,24.59,1.0,-2.0,4.0,1.0,3.0,8.98,8.53,9.0,2.0,4.0,6.0,4.6445,2.9964,7.32,5.94,4.3355,35.38,2.0
0.52,19.41,4.08,23.96,6.65,36.21,4.6,20.66,0.51,28.11,11.15,29.79,1.61,32.21,0.58,21.16,2.55,14.4,8.81,19.4,0.32,24.69,0.0,0.0,3.0,1.0,3.0,11.15,8.81,10.0,1.0,4.0,8.0,3.7618,3.5467,4.6,2.55,7.3882,21.81,4.0
10.96,34.42,4.91,19.46,0.89,28.9,0.64,24.12,4.93,30.66,0.7,37.09,4.71,34.79,8.54,42.11,0.36,22.57,12.69,21.32,8.32,13.81,0.0,-1.0,2.0,2.0,3.0,12.69,10.96,8.0,3.0,4.0,6.0,5.2409,4.1951,6.62,4.71,7.4491,28.3,4.0
0.97,32.45,15.74,16.7,0.16,26.47,11.84,35.63,0.35,21.71,5.39,34.51,1.27,9.89,7.6,26.15,0.53,35.99,5.09,17.59,1.62,45.16,3.0,0.0,1.0,3.0,2.0,15.74,11.84,7.0,4.0,5.0,4.0,4.5964,4.9897,2.66,1.27,11.1436,35.27,3.0
15.59,23.34,0.09,26.96,0.76,23.49,11.58,34.92,5.79,30.07,1.34,42.68,6.4,24.76,0.56,35.92,0.62,30.97,5.82,17.88,1.31,9.53,1.0,1.0,4.0,2.0,3.0,15.59,11.58,8.0,3.0,6.0,4.0,4.5327,4.9017,2.8233,1.31,11.0573,33.15,2.0
5.94,27.4,13.82,33.89,1.34,21.3,0.98,17.97,14.85,20.88,1.15,27.05,4.1,16.52,5.02,20.0,0.81,30.59,3.88,35.89,6.38,43.44,1.0,1.0,2.0,2.0,1.0,14.85,13.82,9.0,2.0,4.0,5.0,5.2973,4.6771,4.7867,3.88,9.5527,26.92,3.0
7.12,25.1,0.12,24.19,14.86,38.97,0.64,35.81,0.75,32.77,1.15,7.95,5.85,35.03,16.07,22.28,4.39,17.62,0.85,26.9,6.95,46.84,3.0,-4.0,3.0,2.0,3.0,16.07,14.86,8.0,3.0,5.0,4.0,5.3409,5.4004,4.1633,1.15,10.7291,38.89,1.0
0.66,16.86,16.95,35.37,13.31,18.53,0.8,30.6,0.84,22.48,0.66,26.7,5.68,19.23,8.2,10.7,8.31,26.9,6.54,32.85,1.1,41.82,3.0,-2.0,4.0,1.0,3.0,16.95,13.31,8.0,3.0,5.0,4.0,5.7318,5.3752,5.28,1.1,11.2182,31.12,3.0
0.46,21.87,0.64,33.23,0.29,26.35,3.83,31.67,4.97,25.99,2.78,19.3,10.15,18.32,0.72,9.83,0.61,36.42,9.95,36.37,1.41,43.41,1.0,-2.0,4.0,2.0,0.0,10.15,9.95,7.0,4.0,6.0,6.0,3.2555,3.5179,1.6367,0.72,6.8945,33.58,3.0
3.56,22.6,0.54,28.57,0.87,37.45,1.39,30.6,3.64,25.99,2.53,17.17,7.79,13.53,0.34,18.65,0.42,25.04,0.47,22.12,15.0,25.53,0.0,-1.0,1.0,1.0,3.0,15.0,2.53,9.0,2.0,6.0,8.0,3.3227,4.2646,4.33,0.87,11.6773,23.92,2.0
0.3,34.9,4.5,29.32,6.02,9.71,0.72,27.7,3.42,20.68,0.54,25.58,13.13,28.12,2.91,38.93,6.44,34.52,4.3,31.95,0.06,30.79,0.0,0.0,2.0,1.0,3.0,13.13,6.44,10.0,1.0,4.0,8.0,3.8491,3.655,4.1167,2.91,9.2809,29.22,1.0
0.05,26.73,4.26,14.8,0.2,21.64,0.05,19.22,2.82,27.7,6.21,23.09,3.85,21.56,3.57,18.29,2.37,32.85,0.7,29.25,0.67,24.05,0.0,-1.0,1.0,2.0,1.0,6.21,2.82,11.0,0.0,5.0,10.0,2.25,1.9805,3.4,2.37,3.96,18.05,0.0
0.31,24.61,4.99,5.42,0.36,21.22,3.38,31.68,4.58,44.64,2.97,37.23,19.09,33.51,12.38,15.06,5.42,15.42,0.05,18.33,0.47,29.46,3.0,1.0,4.0,2.0,3.0,19.09,12.38,8.0,3.0,4.0,5.0,4.9091,5.6291,3.6433,2.97,14.1809,39.22,1.0
7.86,14.18,8.05,24.02,0.17,18.94,1.82,31.94,0.37,22.82,5.03,29.19,6.54,34.95,4.47,21.73,0.13,26.46,14.95,29.99,0.18,29.05,1.0,1.0,2.0,1.0,3.0,14.95,8.05,10.0,1.0,4.0,6.0,4.5064,4.4547,5.4067,1.82,10.4436,20.77,2.0
0.63,28.61,1.89,19.77,0.74,43.02,6.31,28.74,4.59,17.71,0.52,14.11,1.24,33.59,0.28,16.71,16.97,22.09,0.5,22.67,0.33,19.36,0.0,1.0,4.0,1.0,3.0,16.97,6.31,10.0,1.0,7.0,8.0,3.0909,4.7724,0.8333,0.52,13.8791,28.91,0.0
0.3,17.62,12.05,20.08,0.66,26.57,11.82,32.58,0.65,20.74,3.83,17.15,1.23,23.51,1.33,42.74,6.36,32.22,0.41,29.52,0.81,37.01,1.0,-1.0,4.0,3.0,3.0,12.05,11.82,9.0,2.0,7.0,6.0,3.5864,4.3023,2.8333,0.81,8.4636,25.59,0.0
8.44,9.89,7.49,37.32,0.54,28.79,9.36,21.32,7.63,44.55,0.38,34.9,0.58,24.11,0.6,25.56,0.81,26.85,0.58,32.39,0.5,30.36,0.0,0.0,5.0,2.0,3.0,7.49,0.58,9.0,2.0,7.0,7.0,3.3555,3.7134,8.4767,7.63,4.6727,34.66,5.0
0.81,26.95,11.15,16.74,6.06,22.83,0.71,29.93,1.72,7.45,4.33,34.2,6.31,26.43,19.54,30.92,1.28,45.91,0.83,22.42,1.09,19.14,0.0,-1.0,4.0,2.0,2.0,19.54,11.15,8.0,3.0,5.0,4.0,4.8936,5.6055,2.4433,1.28,14.6464,38.46,1.0
0.5,17.8,3.99,26.27,2.26,35.19,0.81,25.16,6.96,12.86,10.29,18.53,15.37,27.51,3.52,22.04,0.49,22.02,0.77,29.2,10.01,37.75,2.0,1.0,3.0,1.0,3.0,15.37,10.29,8.0,3.0,4.0,6.0,4.9973,4.7789,4.61,2.26,10.3727,24.89,2.0
0.01,35.95,7.34,36.59,0.57,28.66,0.21,32.26,5.46,43.98,2.46,9.83,15.84,26.3,6.24,17.21,5.67,30.46,4.26,26.08,0.27,24.47,0.0,1.0,4.0,2.0,3.0,15.84,7.34,8.0,3.0,4.0,5.0,4.3936,4.4515,4.72,2.46,11.4464,34.15,2.0
0.56,23.67,9.76,24.56,0.89,35.2,0.82,28.12,1.66,9.19,11.13,32.32,5.14,30.51,5.72,33.72,4.22,23.94,5.33,38.95,0.72,32.67,1.0,0.0,2.0,2.0,3.0,11.13,9.76,10.0,1.0,4.0,5.0,4.1773,3.5368,4.2367,1.66,6.9527,29.76,2.0
0.26,29.49,0.43,17.19,3.55,31.07,8.88,8.26,11.35,14.76,0.49,26.15,0.43,22.6,16.21,28.84,2.62,18.89,4.55,24.63,5.02,36.45,0.0,0.0,4.0,2.0,3.0,16.21,11.35,9.0,2.0,4.0,7.0,4.89,4.9859,5.8167,3.55,11.32,28.19,3.0
0.59,26.9,1.37,37.69,0.64,31.73,0.68,24.59,1.03,35.48,7.08,33.76,17.33,25.55,4.11,27.11,8.58,17.38,9.12,8.98,0.95,29.21,1.0,-1.0,2.0,1.0,3.0,17.33,7.08,9.0,2.0,6.0,7.0,4.68,5.1192,6.3567,1.37,12.65,28.71,2.0
4.86,32.82,0.36,28.47,0.31,31.88,4.0,38.79,1.8,23.71,15.54,33.47,3.76,28.27,7.0,17.8,0.96,26.07,0.3,24.6,0.47,36.46,2.0,2.0,1.0,2.0,3.0,15.54,3.76,10.0,1.0,5.0,9.0,3.5782,4.3496,4.2667,1.8,11.9618,20.99,2.0
4.38,26.27,1.04,26.19,0.71,16.86,9.12,13.91,4.27,17.71,13.02,31.31,2.15,19.19,2.04,35.16,14.77,19.18,5.38,35.91,0.16,29.3,0.0,-1.0,3.0,3.0,3.0,14.77,13.02,9.0,2.0,3.0,6.0,5.1855,4.7847,5.5133,2.04,9.5845,22.0,2.0
3.1,25.85,9.2,32.25,3.09,22.06,8.56,19.53,6.16,36.65,0.08,20.06,0.37,28.66,0.14,24.4,2.05,31.13,0.11,21.95,4.81,15.62,0.0,0.0,1.0,1.0,3.0,9.2,8.56,10.0,1.0,4.0,8.0,3.4245,3.2126,5.485,4.81,5.7755,21.03,4.0
0.34,18.89,8.1,18.17,0.14,27.77,4.98,21.66,0.19,21.47,3.45,34.2,11.55,31.59,4.89,26.31,0.06,24.23,3.72,43.32,2.21,14.67,2.0,-1.0,1.0,2.0,2.0,11.55,8.1,9.0,2.0,4.0,7.0,3.6027,3.5129,2.965,2.21,7.9473,28.65,2.0
0.52,38.17,0.58,23.63,0.54,15.97,2.9,29.73,0.32,36.26,4.21,31.39,0.54,27.5,0.77,44.65,0.21,32.44,13.61,29.88,4.77,18.28,0.0,1.0,4.0,3.0,3.0,13.61,0.52,8.0,3.0,7.0,7.0,2.6336,3.8109,2.0267,0.54,10.9764,28.68,0.0
0.34,29.14,13.81,31.25,4.78,20.91,6.74,13.4,0.27,21.18,6.57,17.88,5.14,24.55,5.11,30.53,0.87,24.93,5.93,40.19,0.5,17.14,0.0,-1.0,3.0,2.0,2.0,13.81,6.57,9.0,2.0,4.0,5.0,4.5509,3.8522,5.9267,5.11,9.2591,26.79,1.0
1.0,28.64,14.74,34.47,6.64,41.79,0.41,23.99,0.69,32.83,0.57,35.7,0.51,31.46,8.11,11.3,0.5,26.99,12.23,22.08,2.66,23.42,2.0,0.0,3.0,3.0,3.0,14.74,12.23,9.0,2.0,6.0,7.0,4.3691,5.0116,5.8033,2.66,10.3709,30.49,2.0
5.9,40.53,6.21,32.72,0.78,17.99,0.8,21.55,3.02,15.03,4.1,26.82,4.27,23.02,0.77,24.44,4.03,19.58,0.41,28.71,10.27,21.49,0.0,-1.0,2.0,1.0,2.0,10.27,6.21,10.0,1.0,4.0,8.0,3.6873,2.8874,4.46,3.02,6.5827,25.5,5.0
4.11,27.86,3.14,19.18,6.6,36.93,0.73,24.85,1.44,44.85,0.55,18.04,0.64,28.84,0.46,32.62,0.75,21.3,14.95,28.9,4.26,23.78,0.0,0.0,1.0,2.0,3.0,14.95,6.6,9.0,2.0,6.0,8.0,3.4209,4.1267,2.29,1.44,11.5291,26.81,0.0
2.21,34.89,6.46,18.04,2.91,33.46,1.45,17.56,3.93,28.23,0.02,35.59,15.67,28.07,6.21,39.14,0.03,24.73,0.05,31.74,0.22,28.45,0.0,0.0,1.0,1.0,3.0,15.67,2.91,9.0,2.0,5.0,7.0,3.56,4.4455,4.7067,1.45,12.11,21.58,2.0
2.31,24.18,4.19,29.29,6.61,39.07,16.23,25.33,0.61,23.77,0.66,27.73,0.79,31.18,0.58,35.19,4.49,32.34,1.34,19.53,1.2,43.98,0.0,-3.0,4.0,1.0,3.0,16.23,6.61,9.0,2.0,6.0,7.0,3.5464,4.4397,1.6167,1.2,12.6836,24.45,0.0
0.89,28.94,4.11,32.03,9.87,25.63,3.96,27.14,4.2,23.08,1.29,15.71,4.34,36.39,0.79,24.7,0.88,36.86,3.27,14.75,11.57,29.24,1.0,3.0,2.0,3.0,1.0,11.57,3.96,9.0,2.0,4.0,7.0,4.1064,3.4297,4.6575,1.29,7.4636,22.11,5.0
1.12,26.42,7.08,24.53,0.44,18.21,4.73,31.96,8.48,37.28,13.57,21.78,15.41,32.8,9.61,14.12,0.74,22.65,0.81,29.35,1.47,16.67,2.0,-2.0,4.0,1.0,3.0,15.41,13.57,10.0,1.0,5.0,6.0,5.7691,5.1969,7.6067,4.73,9.6409,23.16,2.0
0.44,29.48,0.74,26.49,13.86,31.15,0.72,20.29,12.62,18.94,0.31,17.3,4.79,20.88,5.06,12.05,6.02,27.22,3.33,33.85,7.52,36.87,0.0,1.0,1.0,3.0,1.0,13.86,12.62,8.0,3.0,4.0,5.0,5.0373,4.533,5.3033,3.33,8.8227,24.82,2.0
4.72,11.57,9.97,36.14,3.02,24.87,4.34,31.1,0.37,22.49,0.38,36.29,0.4,27.15,0.94,31.21,4.53,17.91,5.25,43.99,9.43,19.25,1.0,-1.0,2.0,2.0,2.0,9.97,9.43,8.0,3.0,4.0,6.0,3.9409,3.2632,4.8333,4.53,6.0291,32.42,5.0
4.21,7.18,0.83,32.55,7.1,28.49,6.93,44.5,4.79,36.75,15.55,37.2,12.26,20.09,0.3,27.29,0.55,23.91,4.91,21.85,0.5,35.33,3.0,1.0,4.0,1.0,3.0,15.55,12.26,8.0,3.0,4.0,6.0,5.2664,4.7823,5.57,4.21,10.2836,37.32,1.0
4.64,43.62,0.53,27.59,4.95,26.48,0.12,19.94,6.59,14.42,3.86,21.47,9.58,19.19,7.06,36.44,0.36,24.56,0.44,32.13,3.87,31.88,1.0,0.0,1.0,2.0,2.0,9.58,7.06,8.0,3.0,4.0,7.0,3.8182,3.0333,5.615,4.64,5.7618,29.2,5.0
10.31,31.74,2.67,33.01,13.72,19.88,1.41,24.07,1.85,21.66,1.52,30.84,0.8,18.18,1.31,17.16,9.13,44.21,1.41,28.79,8.55,9.61,1.0,1.0,3.0,3.0,2.0,13.72,10.31,9.0,2.0,4.0,7.0,4.7891,4.4507,6.7833,2.67,8.9309,34.6,2.0
0.9,23.8,0.34,21.71,0.84,10.68,13.01,20.09,1.54,36.06,2.4,23.42,10.82,33.57,0.51,44.15,0.5,32.15,0.86,26.58,3.02,20.49,0.0,-1.0,4.0,4.0,2.0,13.01,10.82,9.0,2.0,6.0,7.0,3.1582,4.2292,0.9633,0.51,9.8518,33.47,5.0
18.34,27.82,0.68,25.78,0.86,31.85,0.39,24.29,0.89,21.2,4.2,19.18,3.43,28.66,6.44,43.6,7.12,35.51,9.31,17.46,5.59,8.63,0.0,1.0,4.0,2.0,3.0,18.34,9.31,9.0,2.0,4.0,6.0,5.2045,5.0456,6.3833,5.59,13.1355,34.97,2.0
9.33,16.29,6.25,36.22,6.73,42.42,3.13,26.78,0.81,24.97,0.43,17.37,0.64,20.89,3.83,23.09,8.1,12.36,0.48,29.61,15.28,32.87,0.0,-1.0,1.0,2.0,3.0,15.28,9.33,8.0,3.0,4.0,6.0,5.0009,4.4857,7.0267,6.25,10.2791,30.06,2.0
0.55,35.53,0.76,27.88,3.88,23.24,6.01,35.45,7.38,40.6,0.71,31.26,4.01,30.56,4.72,27.35,11.2,24.15,8.76,15.5,0.51,22.66,0.0,1.0,3.0,1.0,3.0,11.2,6.01,9.0,2.0,4.0,7.0,4.4082,3.4911,6.6733,3.88,6.7918,25.1,2.0
0.99,29.02,0.76,25.13,3.35,23.37,0.85,21.23,9.22,27.43,1.31,14.43,0.53,18.75,6.42,34.6,4.56,16.32,1.15,16.52,3.1,33.55,0.0,1.0,2.0,2.0,2.0,9.22,4.56,10.0,1.0,6.0,9.0,2.9309,2.6792,3.61,1.31,6.2891,20.17,0.0
1.11,24.01,0.63,22.43,7.4,39.15,1.39,32.33,0.34,35.09,0.93,30.19,1.32,26.35,0.89,28.22,3.99,35.54,10.65,22.33,7.56,15.17,1.0,1.0,4.0,3.0,3.0,3.99,1.11,10.0,1.0,7.0,8.0,3.2918,3.4263,8.5367,7.4,3.1782,23.98,2.0
6.91,36.35,0.56,21.6,0.64,24.94,6.47,16.45,0.72,31.75,4.77,26.58,4.59,23.2,0.55,27.81,4.19,30.41,15.94,24.38,1.6,20.26,1.0,3.0,3.0,1.0,3.0,15.94,1.6,10.0,1.0,4.0,8.0,4.2673,4.3575,6.69,6.47,11.6727,19.9,2.0
6.86,41.74,3.61,27.28,0.03,30.08,0.13,23.74,0.18,21.08,17.13,26.67,4.98,34.56,6.95,14.23,0.39,17.28,5.15,23.0,0.32,27.08,0.0,-2.0,4.0,2.0,1.0,17.13,4.98,9.0,2.0,5.0,6.0,4.1573,4.8929,6.905,6.86,12.9727,27.51,2.0
15.32,34.7,5.94,15.85,0.33,21.59,0.63,23.36,5.0,34.85,0.64,18.07,11.35,25.61,0.64,30.4,0.8,26.79,5.85,44.71,5.48,22.81,4.0,-1.0,2.0,2.0,3.0,15.32,11.35,8.0,3.0,5.0,5.0,4.7255,4.7136,5.5967,5.0,10.5945,28.86,2.0
11.92,22.47,4.77,22.55,0.49,27.42,0.57,35.64,5.05,25.49,5.09,31.24,5.26,19.11,0.46,24.15,0.3,30.86,1.44,39.65,10.37,34.47,1.0,0.0,1.0,1.0,3.0,11.92,10.37,10.0,1.0,5.0,6.0,4.1564,3.8655,3.35,1.44,7.7636,20.54,2.0
0.21,25.3,2.64,21.43,3.82,26.25,10.33,37.81,12.81,23.08,0.47,27.76,0.74,31.37,0.19,35.92,2.69,37.45,8.58,12.16,0.61,44.53,3.0,0.0,1.0,2.0,3.0,12.81,10.33,9.0,2.0,5.0,7.0,3.9173,4.3238,3.9433,0.61,8.8927,32.37,2.0
0.12,15.21,0.11,30.69,3.08,30.36,0.15,26.8,0.22,38.95,0.37,24.13,2.99,46.35,0.6,19.6,2.02,18.87,14.4,26.31,0.23,35.11,3.0,-1.0,1.0,3.0,1.0,14.4,3.08,7.0,4.0,7.0,6.0,2.2082,4.01,0.9467,0.22,12.1918,31.14,0.0
11.72,36.74,3.59,16.63,0.58,22.95,0.55,26.22,0.7,18.92,3.9,29.95,10.64,19.29,0.64,29.18,3.66,21.85,5.12,44.0,3.98,36.08,1.0,0.0,1.0,1.0,3.0,11.72,10.64,8.0,3.0,4.0,7.0,4.0982,3.7039,4.23,3.59,7.6218,27.37,4.0
14.67,29.86,0.71,26.3,0.71,43.72,0.85,17.16,0.94,23.85,4.0,28.4,0.39,33.18,0.26,29.99,4.83,38.73,0.36,35.93,7.48,10.15,0.0,-2.0,4.0,1.0,3.0,14.67,0.94,8.0,3.0,7.0,7.0,3.2,4.2727,3.0133,0.71,11.47,33.57,2.0
9.74,22.56,1.33,22.06,1.88,41.77,0.61,30.57,0.45,33.75,4.26,28.7,0.46,27.9,0.51,25.96,3.19,34.72,9.62,34.76,2.63,24.61,0.0,-2.0,2.0,1.0,3.0,9.74,9.62,10.0,1.0,5.0,8.0,3.1527,3.2983,1.605,1.33,6.5873,19.71,1.0
5.76,24.2,0.55,29.07,1.37,19.25,1.11,21.38,8.84,8.84,13.39,29.36,0.85,25.77,11.45,17.55,0.78,32.34,4.11,29.09,8.54,43.28,2.0,1.0,2.0,1.0,3.0,13.39,11.45,9.0,2.0,5.0,6.0,5.1591,4.5076,6.25,1.37,8.2309,34.44,2.0
13.88,30.37,0.53,27.32,1.84,20.02,0.76,30.25,0.69,24.11,6.28,39.7,5.4,37.42,4.1,32.24,0.29,34.04,4.6,28.14,5.06,24.79,0.0,1.0,2.0,2.0,1.0,13.88,5.06,10.0,1.0,4.0,6.0,3.9482,3.7919,5.84,5.4,9.9318,19.68,2.0
3.23,24.27,4.07,16.23,3.46,21.92,4.35,27.75,0.35,28.23,8.65,25.41,0.03,18.58,7.12,32.65,7.83,19.52,0.56,26.28,0.2,22.66,0.0,-1.0,2.0,1.0,3.0,8.65,7.83,11.0,0.0,4.0,8.0,3.6227,3.0276,5.18,4.07,5.0273,16.42,0.0
0.42,26.93,0.52,23.23,3.6,36.03,0.13,30.86,6.03,38.56,4.95,10.08,17.77,31.08,6.89,16.19,4.52,44.97,5.28,24.2,0.29,36.42,3.0,1.0,3.0,2.0,2.0,17.77,6.89,8.0,3.0,4.0,5.0,4.5818,4.8148,5.49,4.95,13.1882,34.89,0.0
0.46,23.16,0.6,36.13,4.83,19.18,1.17,32.44,4.9,35.05,0.87,28.25,2.17,38.85,16.55,27.51,4.48,30.58,4.81,25.02,9.36,11.91,0.0,1.0,2.0,2.0,2.0,16.55,4.9,9.0,2.0,4.0,8.0,4.5636,4.5763,5.4533,2.17,11.9864,26.94,1.0
0.6,22.68,0.63,26.48,3.67,20.84,1.55,9.9,4.43,43.04,4.57,36.78,15.81,19.69,1.85,31.48,4.11,25.51,0.85,18.16,0.45,30.17,1.0,1.0,2.0,2.0,3.0,15.81,1.85,8.0,3.0,4.0,7.0,3.5018,4.1935,3.5167,1.55,12.3082,33.14,0.0
6.81,40.57,14.1,36.24,4.47,28.93,3.85,24.5,0.08,23.81,0.28,32.54,0.57,28.79,4.6,36.06,6.45,17.18,0.51,36.28,13.55,21.1,0.0,1.0,4.0,1.0,3.0,14.1,13.55,9.0,2.0,4.0,7.0,5.0245,4.7608,5.9533,4.6,9.0755,23.39,3.0
5.36,24.87,1.38,20.24,4.04,11.25,0.99,17.51,1.0,27.11,3.96,35.81,14.35,29.66,1.07,24.1,8.59,15.0,1.54,30.41,7.83,40.01,0.0,1.0,2.0,4.0,1.0,14.35,8.59,8.0,3.0,4.0,5.0,4.5555,4.0551,5.2767,3.96,9.7945,28.76,2.0
3.29,23.82,0.31,26.33,1.9,17.53,6.88,44.05,1.58,30.23,3.1,20.99,0.24,23.38,6.39,14.61,0.47,19.72,10.1,20.44,7.36,32.37,0.0,0.0,4.0,1.0,3.0,10.1,7.36,10.0,1.0,3.0,7.0,3.7836,3.2162,6.635,6.39,6.3164,29.44,2.0
1.37,37.09,5.6,30.41,9.47,19.86,5.65,33.85,1.07,32.38,14.05,32.06,1.87,41.66,1.51,28.86,2.68,19.0,2.0,8.44,1.33,24.13,0.0,0.0,4.0,2.0,0.0,14.05,9.47,8.0,3.0,3.0,4.0,4.2364,3.9852,2.1833,1.87,9.8136,33.22,2.0
6.97,8.75,0.23,26.11,0.07,22.05,0.12,34.74,12.28,18.04,0.77,24.33,13.27,33.44,4.66,31.26,5.43,43.29,0.18,30.9,5.46,17.15,1.0,1.0,4.0,2.0,1.0,12.28,0.77,7.0,4.0,5.0,6.0,4.4945,4.6218,7.7825,5.43,7.9655,34.54,0.0
0.55,24.62,2.83,27.09,6.38,20.1,4.42,33.97,13.84,28.43,0.87,42.16,0.69,28.93,0.9,18.54,0.68,31.73,0.47,35.84,3.23,31.81,0.0,-2.0,3.0,1.0,3.0,13.84,4.42,9.0,2.0,6.0,7.0,3.1691,3.8469,3.64,0.9,10.6709,23.62,0.0
0.43,23.23,9.46,23.46,0.8,29.31,0.46,31.69,4.06,31.64,0.73,27.27,8.92,38.51,0.5,35.52,11.29,34.74,4.43,28.51,1.21,16.26,2.0,2.0,4.0,1.0,3.0,11.29,9.46,10.0,1.0,6.0,7.0,3.8445,3.9695,5.065,1.21,7.4455,22.25,2.0
5.41,23.43,1.21,17.26,5.09,21.02,0.99,18.74,0.74,28.88,13.9,35.86,4.45,31.43,0.83,21.67,4.35,43.55,11.49,18.57,0.52,24.75,0.0,1.0,2.0,2.0,3.0,13.9,11.49,9.0,2.0,5.0,6.0,4.4527,4.3169,2.78,1.21,9.4473,26.29,1.0
0.59,25.59,0.48,21.61,14.0,33.51,0.21,30.45,13.43,17.36,5.64,19.74,4.97,39.42,6.11,23.98,4.76,33.62,0.98,11.22,0.3,18.67,0.0,1.0,2.0,2.0,3.0,14.0,13.43,9.0,2.0,5.0,5.0,4.6791,4.8025,3.57,0.98,9.3209,28.2,3.0
0.68,25.14,0.74,28.15,0.48,35.74,3.61,13.31,13.86,26.18,3.43,22.71,0.61,23.07,3.9,25.95,3.86,17.34,0.61,18.21,3.16,30.41,5.0,1.0,2.0,1.0,3.0,13.86,3.86,9.0,2.0,5.0,8.0,3.1764,3.668,2.045,0.48,10.6836,22.43,2.0
