defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_safety_distance,lateral_spread,target_y
3.39,27.88,2.08,17.09,0.6,27.81,0.41,30.71,0.33,24.64,4.89,13.72,3.49,24.68,4.99,37.21,8.31,30.09,2.05,32.57,0.07,20.02,0.0,1.0,4.0,4.0,1.0,8.31,2.08,9.0,2.0,4.0,8.0,2.7827,2.4408,4.94,4.89,5.5273,23.49,2.0
0.55,19.06,8.42,42.69,1.32,24.86,3.6,22.42,0.9,26.32,5.71,14.47,1.95,35.28,5.75,-1.8,3.43,17.78,1.5,29.99,16.04,30.79,0.0,-3.0,3.0,1.0,3.0,16.04,3.43,8.0,3.0,4.0,6.0,4.47,4.3452,5.36,1.95,11.57,44.49,2.0
0.84,22.55,5.22,21.23,5.66,14.77,0.74,25.86,7.33,18.68,4.72,27.96,5.25,25.0,0.95,17.99,3.39,34.81,0.77,28.71,10.32,29.61,2.0,-1.0,1.0,1.0,3.0,10.32,7.33,10.0,1.0,4.0,5.0,4.1082,2.984,4.525,3.39,6.2118,20.04,1.0
5.51,27.72,15.1,24.57,4.59,35.52,0.56,36.06,11.0,34.89,0.89,32.58,7.07,15.3,1.15,26.92,0.31,23.47,2.4,18.74,7.95,39.54,0.0,1.0,3.0,3.0,2.0,15.1,11.0,9.0,2.0,4.0,5.0,5.1391,4.5865,5.8067,2.4,9.9609,24.24,2.0
4.43,22.69,10.48,32.19,0.46,32.21,0.63,23.38,0.66,27.41,8.41,9.18,3.64,29.05,1.29,42.05,12.0,20.78,4.6,13.85,0.63,21.41,1.0,1.0,4.0,1.0,3.0,12.0,10.48,8.0,3.0,5.0,6.0,4.2936,4.0329,4.85,1.29,7.7064,32.87,2.0
5.0,24.97,1.14,26.23,8.91,12.5,6.64,35.96,1.46,20.3,13.77,18.21,10.04,42.73,1.39,23.34,1.12,16.86,16.01,30.95,1.0,29.82,0.0,-1.0,1.0,1.0,3.0,16.01,13.77,8.0,3.0,5.0,6.0,6.0436,5.2315,8.53,6.64,9.9664,30.23,2.0
5.13,38.83,1.08,21.35,0.68,23.03,1.19,39.58,0.48,34.99,0.91,26.47,3.47,22.7,1.0,31.92,9.86,29.07,1.06,29.23,6.82,24.48,1.0,0.0,2.0,3.0,2.0,5.13,3.47,10.0,1.0,7.0,7.0,2.88,2.9707,5.9567,1.19,3.4173,18.23,0.0
9.77,22.93,4.21,24.18,0.53,26.18,4.65,29.44,9.59,34.1,0.63,32.09,4.31,33.18,6.51,38.77,0.5,29.32,0.77,34.15,6.12,17.16,0.0,1.0,1.0,1.0,3.0,9.77,9.59,10.0,1.0,4.0,7.0,4.3264,3.314,6.315,6.12,5.4436,21.61,4.0
4.78,22.24,10.86,30.98,9.33,7.74,0.58,20.85,0.87,26.86,7.1,34.37,0.75,18.02,5.5,17.22,0.84,29.69,7.8,43.63,11.18,20.72,0.0,-1.0,2.0,2.0,3.0,11.18,10.86,8.0,3.0,4.0,5.0,5.4173,3.9758,8.0767,7.1,5.7627,35.89,2.0
0.46,34.8,0.58,46.3,0.47,23.98,4.99,37.21,14.28,36.89,15.74,19.59,4.93,24.26,6.29,16.2,0.59,30.39,8.2,9.9,0.69,26.48,3.0,-2.0,4.0,2.0,3.0,15.74,14.28,8.0,3.0,5.0,6.0,5.2018,5.3225,5.0233,0.58,10.5382,36.4,3.0
0.67,8.31,6.11,21.6,0.03,28.77,0.19,17.55,1.4,15.05,0.2,26.6,5.24,28.53,4.5,44.59,5.95,36.71,0.69,21.91,13.22,32.19,3.0,-1.0,4.0,1.0,3.0,13.22,6.11,8.0,3.0,6.0,5.0,3.4727,3.879,2.19,0.67,9.7473,36.28,2.0
0.54,36.02,9.56,26.35,8.35,17.34,18.55,35.57,19.31,27.6,10.99,11.97,8.93,40.66,0.78,32.71,19.14,20.1,0.88,29.7,0.14,23.56,3.0,1.0,4.0,3.0,3.0,19.31,19.14,8.0,3.0,4.0,4.0,8.8336,7.3131,9.4233,8.35,10.4764,28.69,2.0
5.32,23.06,6.55,13.14,0.78,21.68,4.74,19.15,16.08,24.43,5.38,31.7,8.26,37.67,0.95,17.11,4.99,26.68,1.05,28.29,1.14,24.89,0.0,-2.0,2.0,2.0,3.0,16.08,5.38,9.0,2.0,4.0,6.0,5.0218,4.2727,7.405,6.55,11.0582,24.53,2.0
13.74,22.53,6.92,27.2,0.74,31.05,1.02,14.32,0.6,16.93,0.8,26.55,3.49,18.93,1.07,20.41,1.24,35.17,1.24,23.24,7.96,34.83,0.0,1.0,1.0,3.0,2.0,13.74,6.92,9.0,2.0,7.0,7.0,3.5291,4.0679,3.4067,1.02,10.2109,20.85,0.0
5.74,18.71,3.78,28.17,7.62,13.85,0.8,18.73,16.96,27.15,1.01,28.36,4.42,22.05,4.48,24.76,0.93,24.87,6.95,36.86,0.62,21.72,5.0,-3.0,3.0,2.0,2.0,16.96,5.74,9.0,2.0,4.0,7.0,4.8464,4.5267,6.1167,3.78,12.1136,23.01,2.0
0.23,26.84,6.15,8.82,5.96,42.57,0.5,32.13,0.4,21.76,5.38,18.15,7.4,33.56,12.06,25.88,4.37,26.65,0.51,35.57,0.4,29.93,1.0,-1.0,2.0,1.0,3.0,12.06,7.4,8.0,3.0,5.0,6.0,3.9418,3.7118,5.83,5.38,8.1182,33.75,2.0
11.39,26.88,0.03,27.31,0.56,23.41,7.13,41.64,8.53,33.9,0.17,35.22,0.2,30.26,4.37,26.04,4.1,29.07,3.5,35.82,6.77,17.26,0.0,1.0,2.0,2.0,1.0,11.39,8.53,9.0,2.0,4.0,7.0,4.25,3.6806,5.8,3.5,7.14,24.38,2.0
1.12,21.66,0.69,29.93,4.64,32.02,0.89,34.15,4.85,17.48,1.94,43.74,17.85,28.85,6.5,23.26,0.63,26.6,0.68,23.47,4.44,26.02,1.0,1.0,4.0,2.0,1.0,17.85,6.5,9.0,2.0,5.0,7.0,4.0209,4.8142,2.6367,1.12,13.8291,26.26,0.0
1.69,8.74,7.24,24.55,5.79,19.99,0.92,20.6,0.92,24.58,14.51,34.95,11.59,17.46,7.73,42.6,0.9,32.55,6.35,29.66,0.99,28.0,1.0,-2.0,4.0,1.0,3.0,14.51,11.59,9.0,2.0,4.0,4.0,5.33,4.5199,5.07,1.69,9.18,33.86,1.0
4.46,27.12,4.26,20.24,0.74,28.81,7.15,39.43,1.31,34.94,3.5,23.7,0.77,25.93,0.95,23.16,0.47,32.46,16.32,28.45,4.49,30.6,0.0,-1.0,4.0,1.0,3.0,16.32,3.5,10.0,1.0,5.0,9.0,4.0382,4.3954,5.705,4.26,12.2818,19.19,2.0
0.62,27.09,4.58,25.44,2.87,22.86,0.8,22.81,2.84,37.61,4.54,29.63,15.03,31.36,10.88,19.15,1.31,20.29,1.18,30.51,0.97,34.67,1.0,-2.0,2.0,2.0,2.0,15.03,10.88,11.0,0.0,5.0,9.0,4.1473,4.4522,2.34,1.31,10.8827,18.46,1.0
4.1,28.11,13.47,19.57,0.34,26.75,0.4,20.86,0.39,18.09,5.9,9.84,4.3,21.92,2.86,36.69,11.67,33.02,0.46,29.31,4.61,31.29,1.0,1.0,4.0,2.0,3.0,13.47,11.67,9.0,2.0,4.0,7.0,4.4091,4.3061,4.38,2.86,9.0609,26.85,3.0
0.67,27.52,0.5,33.38,0.51,23.94,3.41,17.42,6.77,15.17,0.53,31.09,1.1,17.0,18.07,26.85,3.31,27.69,0.39,35.67,0.88,36.74,1.0,0.0,1.0,1.0,3.0,18.07,1.1,8.0,3.0,7.0,7.0,3.2855,5.0415,5.09,3.41,14.7845,21.57,0.0
1.17,24.3,1.44,26.01,7.31,11.27,7.44,42.93,0.86,28.36,1.19,31.41,14.17,21.44,0.92,18.19,3.11,34.88,0.72,20.15,0.96,22.66,0.0,1.0,2.0,1.0,3.0,14.17,1.17,9.0,2.0,7.0,8.0,3.5718,4.1209,5.9533,3.11,10.5982,31.66,5.0
3.66,33.01,0.04,34.16,0.99,37.31,0.26,29.06,0.56,19.54,4.19,25.29,7.82,12.0,12.35,24.46,0.27,24.58,0.43,26.59,5.34,43.77,0.0,-1.0,2.0,1.0,3.0,12.35,0.99,8.0,3.0,6.0,7.0,3.2645,3.7843,4.5733,0.56,9.0855,31.77,2.0
0.18,20.47,11.55,20.74,0.12,33.85,6.48,10.45,4.39,22.06,14.04,33.27,0.09,29.46,7.11,30.25,5.71,36.92,6.34,45.78,0.16,23.41,1.0,-2.0,4.0,3.0,3.0,14.04,11.55,8.0,3.0,4.0,5.0,5.1064,4.5567,6.1767,5.71,8.9336,35.33,2.0
7.31,11.02,0.54,29.59,0.49,27.58,0.86,15.88,0.08,23.78,18.35,27.69,8.47,37.68,6.83,21.3,0.39,34.8,4.75,31.34,0.49,31.52,1.0,-2.0,4.0,3.0,3.0,18.35,8.47,9.0,2.0,6.0,6.0,4.4145,5.3802,5.0,0.86,13.9355,26.66,0.0
0.57,34.57,10.45,24.55,9.84,32.7,2.97,33.31,1.93,23.91,0.7,26.56,4.23,27.14,6.96,38.6,0.35,30.76,0.48,23.92,6.57,19.32,1.0,1.0,4.0,2.0,1.0,10.45,9.84,10.0,1.0,4.0,7.0,4.0955,3.6274,6.765,6.57,6.3545,19.28,4.0
0.2,35.6,8.22,33.87,0.6,27.28,0.43,31.03,6.61,39.32,7.52,15.8,12.63,22.6,1.29,18.4,4.33,33.38,3.9,26.45,0.4,23.34,0.0,1.0,4.0,1.0,3.0,12.63,8.22,9.0,2.0,5.0,6.0,4.1936,3.934,5.14,1.29,8.4364,23.52,2.0
1.2,19.06,4.53,21.69,5.23,32.02,1.16,26.4,5.58,25.6,4.44,17.95,11.4,29.46,1.07,30.05,1.1,22.97,6.25,11.71,8.74,16.16,0.0,0.0,1.0,2.0,3.0,11.4,8.74,10.0,1.0,4.0,6.0,4.6091,3.2417,5.3067,4.44,6.7909,20.31,0.0
0.19,29.44,0.38,26.31,14.06,31.42,5.45,30.48,6.37,24.12,0.58,21.15,6.09,43.53,7.98,9.14,2.95,35.58,11.1,17.15,0.3,18.17,1.0,-2.0,4.0,2.0,3.0,14.06,11.1,8.0,3.0,4.0,4.0,5.0409,4.4897,5.6733,2.95,9.0191,34.39,2.0
0.6,35.82,7.69,35.4,0.91,27.01,7.83,14.7,0.67,43.47,11.28,24.28,4.21,19.77,1.31,28.79,1.02,30.71,0.61,33.02,0.64,22.38,1.0,1.0,3.0,3.0,2.0,11.28,7.69,8.0,3.0,7.0,6.0,3.3427,3.664,4.2367,0.67,7.9373,28.77,2.0
5.48,10.87,11.54,18.22,3.25,26.22,4.1,21.34,0.75,25.63,2.7,31.88,6.89,38.24,0.6,28.89,0.78,23.18,0.54,18.63,11.04,31.39,1.0,-2.0,2.0,1.0,3.0,11.54,11.04,9.0,2.0,4.0,7.0,4.3336,3.843,5.0233,2.7,7.2064,27.37,3.0
15.47,21.99,0.66,17.59,8.4,14.72,0.35,20.58,7.05,31.77,4.09,30.11,5.02,23.31,7.5,38.38,2.93,16.89,0.51,29.88,0.44,26.29,3.0,-1.0,3.0,1.0,3.0,15.47,4.09,10.0,1.0,4.0,6.0,4.7655,4.4472,7.95,7.5,10.7045,23.66,0.0
7.22,32.95,2.25,34.47,0.67,26.76,0.46,21.53,0.67,17.73,5.03,20.72,0.79,29.61,4.1,24.62,2.43,16.05,11.64,25.2,0.65,23.42,1.0,1.0,4.0,1.0,3.0,11.64,7.22,10.0,1.0,5.0,7.0,3.2645,3.3794,2.34,2.25,8.3755,18.42,1.0
0.88,29.76,8.45,43.44,0.9,35.72,9.95,30.2,6.64,28.23,2.07,23.7,1.1,21.14,1.15,23.02,0.61,17.0,1.23,14.32,13.06,21.09,1.0,1.0,4.0,2.0,3.0,13.06,9.95,9.0,2.0,6.0,6.0,4.1855,4.2921,4.675,0.9,8.8745,29.12,0.0
1.16,43.62,5.56,33.8,0.4,29.26,0.55,22.19,4.38,38.6,0.44,23.81,2.11,26.65,6.06,32.45,5.62,20.86,0.41,31.61,16.27,31.39,1.0,-1.0,4.0,3.0,2.0,16.27,5.56,9.0,2.0,5.0,5.0,3.9055,4.492,3.72,1.16,12.3645,22.76,0.0
0.62,29.05,0.65,26.51,9.77,32.16,1.1,18.75,1.09,25.26,1.33,22.66,0.91,21.31,8.83,36.82,4.1,13.78,3.02,32.21,13.07,19.44,1.0,-1.0,4.0,3.0,3.0,13.07,9.77,9.0,2.0,6.0,7.0,4.0445,4.2216,5.3167,3.02,9.0255,23.04,1.0
0.88,27.38,0.77,32.59,4.02,28.36,1.01,24.43,6.3,16.51,0.92,19.73,0.7,29.76,2.47,36.52,14.07,27.49,3.48,33.37,1.03,36.22,0.0,0.0,2.0,1.0,3.0,14.07,2.47,9.0,2.0,6.0,8.0,3.2409,3.829,3.61,0.92,10.8291,20.01,0.0
4.57,27.36,1.04,32.93,2.54,20.21,0.61,30.74,5.82,40.02,4.51,31.98,8.84,11.45,7.75,35.34,10.47,20.08,1.13,36.58,0.61,27.21,0.0,0.0,1.0,2.0,3.0,10.47,7.75,10.0,1.0,4.0,7.0,4.3536,3.3573,7.33,5.82,6.1164,28.57,4.0
0.61,36.16,7.85,34.77,0.15,28.57,0.14,26.62,2.92,23.61,8.0,38.25,0.43,23.72,11.68,21.52,6.47,16.33,9.06,11.23,0.79,32.34,1.0,0.0,1.0,3.0,3.0,11.68,7.85,9.0,2.0,5.0,6.0,4.3727,4.1055,7.8433,6.47,7.3073,27.02,2.0
0.39,18.41,8.82,18.08,4.11,25.01,9.33,30.82,0.36,25.06,3.94,21.6,7.81,36.12,0.15,21.82,4.05,12.1,0.38,28.27,3.18,30.04,2.0,1.0,2.0,1.0,3.0,9.33,8.82,9.0,2.0,4.0,7.0,3.8655,3.3147,5.0133,3.18,5.4645,24.02,4.0
0.2,28.48,3.84,12.23,4.04,39.01,0.08,32.17,3.29,30.58,0.68,19.94,0.1,36.7,1.17,34.91,0.49,23.47,3.5,27.7,0.3,25.01,0.0,1.0,3.0,2.0,1.0,1.17,0.49,10.0,1.0,7.0,10.0,1.6082,1.5929,2.8533,0.68,1.3782,26.78,5.0
3.67,24.58,0.25,28.52,0.45,20.69,0.54,23.56,3.87,32.43,0.6,26.17,3.23,28.04,1.42,36.4,13.03,26.65,0.33,33.01,0.54,15.1,2.0,3.0,4.0,2.0,2.0,13.03,3.87,9.0,2.0,7.0,8.0,2.5391,3.5812,0.98,0.54,10.4909,21.3,0.0
3.76,23.97,0.14,20.75,9.89,12.04,0.21,30.17,0.32,26.32,4.05,31.34,5.59,18.81,0.24,23.62,11.04,28.92,0.11,18.0,7.86,36.52,2.0,1.0,3.0,1.0,3.0,11.04,5.59,9.0,2.0,5.0,7.0,3.9282,3.9745,7.2667,4.05,7.1118,24.48,2.0
6.95,14.4,3.57,25.7,4.39,21.72,0.98,18.09,0.21,29.2,0.44,21.76,0.62,24.67,1.5,34.12,1.07,42.93,8.26,18.31,11.95,33.26,2.0,-1.0,3.0,1.0,3.0,11.95,8.26,9.0,2.0,6.0,6.0,3.6309,3.7088,3.1733,1.07,8.3191,28.53,2.0
15.06,26.55,0.4,22.73,11.22,35.1,4.56,30.05,0.82,42.51,0.72,30.99,4.7,25.43,0.32,27.16,0.33,35.3,4.65,19.53,0.9,15.8,1.0,1.0,4.0,2.0,2.0,15.06,11.22,8.0,3.0,6.0,6.0,3.9709,4.7302,2.1233,0.82,11.0891,26.71,2.0
6.11,37.61,5.19,30.7,0.23,23.62,0.26,27.03,2.95,9.32,0.05,32.33,0.54,29.8,0.44,35.95,5.18,22.67,2.84,16.85,17.47,26.58,1.0,1.0,4.0,2.0,1.0,17.47,5.18,9.0,2.0,5.0,5.0,3.7509,4.8516,3.9667,2.84,13.7191,28.29,2.0
5.47,10.31,3.16,21.9,3.65,29.92,0.53,28.68,14.66,23.54,6.39,15.21,0.73,31.15,0.43,21.87,0.98,25.97,4.09,26.15,1.72,33.72,2.0,2.0,3.0,1.0,3.0,14.66,6.39,9.0,2.0,4.0,8.0,3.8009,3.9509,3.595,1.72,10.8591,23.41,2.0
11.94,36.5,4.83,27.95,6.73,10.35,0.78,22.86,0.71,26.63,0.88,18.98,12.64,17.87,1.1,29.02,2.75,16.95,1.08,43.79,3.8,34.15,3.0,0.0,1.0,2.0,3.0,12.64,11.94,7.0,4.0,5.0,6.0,4.2945,4.2033,3.87,1.08,8.3455,33.44,5.0
0.96,42.05,4.65,34.48,0.64,27.18,0.5,23.4,0.76,30.96,1.56,21.15,3.48,32.45,4.1,25.87,1.15,8.97,0.68,35.65,13.98,22.59,1.0,0.0,2.0,3.0,1.0,13.98,4.65,9.0,2.0,6.0,8.0,2.9509,3.7728,1.2233,0.96,11.0291,33.08,0.0
0.82,29.81,0.34,24.31,0.62,32.01,12.17,26.25,0.66,27.26,1.88,21.29,5.09,30.04,3.22,16.97,4.45,25.87,0.87,35.44,1.28,38.77,1.0,-1.0,4.0,1.0,3.0,12.17,1.88,10.0,1.0,6.0,8.0,2.8545,3.3316,2.25,1.28,9.3155,21.8,2.0
4.09,18.18,0.55,21.67,5.94,14.22,0.53,18.15,0.68,25.01,6.17,8.49,4.3,29.22,2.79,36.63,7.35,43.1,8.81,28.77,0.54,29.19,3.0,-1.0,3.0,2.0,2.0,8.81,5.94,8.0,3.0,4.0,6.0,3.7955,2.8742,5.4367,2.79,5.0145,34.61,2.0
0.77,28.54,4.15,26.25,0.88,18.85,0.8,34.74,5.88,39.38,3.98,30.79,3.19,35.39,16.55,24.89,2.58,8.6,0.68,31.46,1.07,24.46,0.0,-1.0,1.0,2.0,2.0,16.55,3.19,9.0,2.0,5.0,7.0,3.6845,4.3968,3.1133,0.88,12.8655,30.78,2.0
4.83,26.41,13.86,18.22,4.51,30.92,0.83,28.03,17.15,31.22,0.45,23.86,2.62,36.94,0.64,34.48,0.83,31.53,3.31,16.77,5.5,9.9,1.0,1.0,2.0,2.0,3.0,17.15,13.86,8.0,3.0,4.0,7.0,4.9573,5.3055,3.81,2.62,12.1927,27.04,4.0
14.92,30.48,7.58,25.83,1.07,35.9,0.98,44.25,0.75,24.32,1.16,30.62,8.22,36.57,0.84,26.94,0.66,19.02,0.65,32.98,6.54,11.14,0.0,1.0,3.0,3.0,3.0,14.92,8.22,8.0,3.0,7.0,5.0,3.9427,4.5225,2.7267,0.66,10.9773,33.11,0.0
0.69,33.77,0.83,21.26,3.52,18.64,0.76,31.77,1.74,43.6,13.46,33.53,1.12,27.77,12.68,20.7,1.39,24.34,1.57,26.38,8.19,13.01,1.0,-1.0,3.0,3.0,3.0,13.46,12.68,9.0,2.0,5.0,7.0,4.1773,4.67,4.4833,1.74,9.2827,30.59,3.0
3.81,24.99,0.51,29.9,7.56,13.31,6.3,38.03,0.79,20.45,13.14,31.53,7.89,44.12,0.46,25.2,0.48,32.17,9.19,18.36,3.8,29.44,0.0,-1.0,2.0,2.0,2.0,13.14,9.19,8.0,3.0,4.0,6.0,4.9027,4.0686,7.25,6.3,8.2373,30.81,2.0
5.52,39.22,1.36,26.95,1.27,34.36,7.87,41.55,8.33,34.5,16.6,28.29,1.17,29.16,4.23,32.74,1.71,12.13,1.12,23.62,1.25,21.02,3.0,1.0,4.0,3.0,2.0,16.6,8.33,9.0,2.0,5.0,6.0,4.5845,4.6184,2.8267,1.25,12.0155,29.42,0.0
0.13,32.18,7.64,41.3,8.14,12.54,0.24,26.93,0.18,35.24,6.04,32.04,8.33,17.63,0.16,22.85,6.9,25.49,17.22,26.35,11.28,34.69,1.0,-3.0,4.0,3.0,3.0,17.22,11.28,8.0,3.0,4.0,4.0,6.0236,5.2474,8.0367,7.64,11.1964,28.76,1.0
1.34,25.3,1.45,34.32,1.15,31.97,13.42,32.61,1.36,29.03,8.73,23.37,4.72,31.01,1.32,20.87,4.97,27.69,1.77,36.46,6.07,17.55,1.0,1.0,4.0,1.0,3.0,13.42,8.73,10.0,1.0,5.0,8.0,4.2091,3.7803,3.0533,1.32,9.2109,18.91,0.0
1.43,32.37,16.76,25.02,0.74,37.42,8.58,31.37,0.64,26.12,1.55,35.17,0.95,28.84,1.66,17.54,2.58,10.34,0.42,23.33,1.86,21.86,1.0,0.0,2.0,3.0,2.0,16.76,8.58,9.0,2.0,5.0,7.0,3.3791,4.7508,1.93,1.55,13.3809,27.08,0.0
3.13,45.57,4.41,22.05,4.1,26.53,0.7,19.91,0.42,26.07,0.5,16.58,1.87,13.24,0.96,22.86,7.48,35.65,0.35,28.87,17.01,28.86,0.0,-1.0,4.0,2.0,3.0,17.01,7.48,8.0,3.0,5.0,7.0,3.7209,4.7146,2.5,1.87,13.2891,32.33,2.0
0.68,23.99,1.38,11.58,4.8,27.31,0.9,36.02,2.47,23.36,2.57,34.9,0.79,26.78,0.94,32.27,17.93,25.63,4.0,30.77,1.51,17.12,1.0,1.0,1.0,3.0,3.0,17.93,2.57,9.0,2.0,5.0,8.0,3.4518,4.759,1.7867,1.38,14.4782,24.44,0.0
0.5,28.98,12.26,19.45,5.59,28.52,3.2,33.22,0.73,19.7,6.77,45.88,3.78,23.46,13.55,34.57,6.75,9.83,0.62,25.58,0.83,31.95,0.0,-1.0,2.0,1.0,3.0,13.55,12.26,9.0,2.0,4.0,6.0,4.9618,4.3913,5.5733,3.2,8.5882,36.05,2.0
3.37,33.0,0.26,9.95,12.57,25.87,1.67,17.96,3.67,28.09,2.38,35.86,0.1,21.67,0.63,31.65,0.25,24.23,0.46,28.12,0.76,34.4,1.0,-1.0,3.0,2.0,2.0,12.57,2.38,9.0,2.0,6.0,8.0,2.3745,3.4455,0.6767,0.1,10.1955,25.91,0.0
0.74,18.58,0.61,25.34,13.24,18.05,0.71,21.66,11.14,30.28,1.24,34.99,4.2,19.41,2.38,12.33,4.57,23.52,0.68,29.0,4.5,26.91,2.0,0.0,1.0,1.0,3.0,13.24,11.14,9.0,2.0,5.0,7.0,4.0009,4.1689,1.81,1.24,9.2391,22.66,1.0
4.51,30.03,0.28,26.77,4.61,36.87,3.13,32.71,0.73,35.61,0.75,30.92,7.31,12.35,0.68,24.45,12.94,24.19,4.83,19.86,5.89,43.24,0.0,-2.0,2.0,1.0,3.0,12.94,4.83,9.0,2.0,4.0,8.0,4.1509,3.5979,6.6,5.89,8.7891,30.89,0.0
5.95,16.67,0.45,26.08,0.17,18.84,3.63,23.78,4.19,27.3,0.89,34.48,0.73,9.4,4.15,17.57,0.31,29.53,0.35,22.99,1.48,43.38,0.0,0.0,1.0,3.0,1.0,5.95,0.89,8.0,3.0,7.0,7.0,2.0273,1.9567,1.105,0.73,3.9227,33.98,5.0
15.31,32.14,0.44,26.84,13.25,18.85,0.65,30.76,0.72,20.84,3.12,22.18,6.19,10.99,5.38,26.49,0.24,17.88,2.54,31.03,0.95,34.9,1.0,2.0,2.0,4.0,2.0,15.31,13.25,9.0,2.0,5.0,6.0,4.4355,5.0371,3.2267,0.95,10.8745,23.91,3.0
0.45,26.3,4.89,29.86,0.04,23.32,0.42,29.99,9.23,16.34,0.9,43.75,0.02,21.18,3.99,19.24,0.24,18.4,0.52,35.33,1.0,8.55,0.0,1.0,4.0,3.0,1.0,9.23,4.89,8.0,3.0,8.0,7.0,1.9727,2.7755,0.8067,0.52,7.2573,35.2,3.0
7.09,43.77,5.94,24.61,0.52,28.94,1.06,21.88,1.45,34.06,8.64,12.87,4.2,17.4,16.04,21.64,9.9,34.47,0.84,19.09,0.85,24.78,0.0,1.0,2.0,2.0,1.0,16.04,9.9,7.0,4.0,5.0,5.0,5.1391,4.7438,5.7267,1.45,10.9009,30.9,2.0
2.74,18.2,0.71,30.48,4.07,16.65,0.58,24.48,0.75,28.47,0.87,35.67,3.99,29.74,0.68,27.3,3.19,34.59,1.48,36.58,0.84,32.22,0.0,0.0,1.0,2.0,1.0,2.74,1.48,9.0,2.0,7.0,9.0,1.8091,1.3378,3.63,3.19,1.4818,19.93,5.0
1.56,37.52,2.13,26.34,6.61,19.05,12.06,28.49,1.2,21.04,1.6,30.03,2.82,34.03,8.91,33.4,5.82,25.67,0.39,35.77,0.19,24.56,1.0,0.0,4.0,3.0,1.0,12.06,8.91,10.0,1.0,3.0,7.0,3.9355,3.7068,4.5433,1.2,8.1245,18.47,0.0
0.84,24.84,0.61,42.74,0.3,27.01,0.24,21.1,0.82,35.53,0.06,19.18,14.07,24.91,0.34,29.25,0.31,22.97,0.55,10.06,9.88,32.59,1.0,-1.0,1.0,3.0,2.0,14.07,9.88,8.0,3.0,9.0,6.0,2.5473,4.5389,0.66,0.55,11.5227,32.68,1.0
3.58,25.13,0.59,34.8,4.63,21.87,2.05,40.52,0.57,30.62,0.94,26.94,3.45,16.9,0.97,24.31,2.02,32.84,1.47,10.81,5.41,32.62,1.0,0.0,4.0,3.0,1.0,5.41,4.63,8.0,3.0,5.0,7.0,2.3345,1.6072,2.3233,1.47,3.0755,29.71,5.0
4.61,24.63,0.31,26.75,1.84,18.9,0.58,21.45,6.24,13.29,4.56,27.94,3.2,32.98,6.11,38.72,11.25,25.8,0.36,30.7,0.56,23.45,0.0,-1.0,3.0,1.0,3.0,11.25,1.84,9.0,2.0,4.0,8.0,3.6018,3.2568,5.1833,3.2,7.6482,25.43,2.0
13.78,23.11,9.23,28.65,0.06,30.52,7.27,13.19,0.0,28.11,0.09,24.85,3.8,22.91,0.04,17.18,2.87,32.55,0.08,21.44,6.99,38.01,2.0,0.0,5.0,2.0,2.0,13.78,9.23,9.0,2.0,5.0,7.0,4.0191,4.4905,7.13,6.99,9.7609,24.82,2.0
15.58,23.87,8.44,20.52,0.82,16.63,1.09,9.85,1.97,25.27,0.26,21.08,1.23,18.43,1.1,29.56,0.69,35.13,0.49,25.74,6.13,42.82,0.0,2.0,2.0,3.0,2.0,15.58,8.44,8.0,3.0,7.0,6.0,3.4364,4.5816,2.6367,0.69,12.1436,32.97,0.0
1.01,23.32,0.92,20.76,0.86,29.13,8.15,42.37,3.51,17.95,3.59,24.83,3.37,36.55,0.69,26.72,6.83,13.45,16.6,26.79,0.82,17.39,0.0,1.0,2.0,1.0,3.0,16.6,3.51,8.0,3.0,5.0,7.0,4.2136,4.6088,6.1167,3.37,12.3864,28.92,0.0
0.63,21.14,0.79,18.37,1.24,33.17,0.48,23.87,2.29,27.14,4.01,17.46,6.21,32.58,3.88,23.16,1.94,13.14,13.89,24.2,0.53,28.61,0.0,0.0,3.0,1.0,3.0,13.89,4.01,10.0,1.0,5.0,8.0,3.2627,3.7852,3.13,1.24,10.6273,20.03,0.0
0.23,18.58,5.28,24.63,12.4,31.31,5.12,19.08,0.25,20.7,0.6,25.26,14.54,16.44,4.86,44.73,0.05,30.0,2.46,34.12,2.33,8.77,0.0,1.0,4.0,1.0,3.0,14.54,12.4,8.0,3.0,4.0,4.0,4.3745,4.713,3.2167,2.33,10.1655,35.96,3.0
0.75,29.88,12.12,18.93,0.96,20.8,0.47,27.12,2.68,31.48,0.72,9.2,0.57,17.51,13.94,32.66,8.1,36.52,8.35,43.24,3.54,23.11,1.0,1.0,2.0,1.0,3.0,13.94,12.12,8.0,3.0,5.0,6.0,4.7455,4.7778,5.7233,0.72,9.1945,34.04,2.0
