defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_defender_to_deepest_safety_depth,defender_lateral_spread,std_lb_depth,lb_lateral_spread,avg_lb_depth,std_db_depth,avg_db_depth,safety_lateral_spread,std_safety_depth,avg_safety_depth,safety_depth_diff,mof_open,man_zone,target_y
1.4,35.16,21.28,21.54,1.35,29.78,1.3,36.83,11.78,33.1,0.74,9.3,0.85,24.14,6.04,19.98,2.36,38.66,7.18,29.11,4.07,21.59,1.0,1.0,3.0,3.0,2.0,21.28,11.78,10.0,1.0,5.0,6.0,5.3045,6.0227,3.6167,0.74,15.9755,29.36,0.0,0.0,7.18,6.9994,7.7117,17.12,7.7241,11.8067,9.500000000000002,1.0,0.0,0.0
0.46,28.87,0.38,25.28,3.78,30.48,0.49,8.13,0.6,43.31,3.45,25.71,1.48,31.99,0.43,30.59,0.31,23.0,0.9,34.38,7.45,33.18,0.0,-1.0,4.0,3.0,0.0,3.45,0.31,9.0,2.0,8.0,8.0,1.7936,2.1435,2.8467,0.49,2.4436,35.18,1.2437,3.9,2.0533,2.7511,2.46,2.71,1.57,1.88,3.14,0.0,1.0,2.0
0.24,24.09,13.4,21.63,12.48,36.73,4.5,36.43,2.28,45.17,5.95,27.79,0.38,35.57,0.47,28.27,0.65,32.14,3.61,20.09,3.09,9.52,0.0,1.0,4.0,1.0,3.0,13.4,12.48,9.0,2.0,4.0,6.0,4.2773,4.4552,2.9933,2.28,9.1227,35.65,2.4002,12.34,2.344,4.8999,6.972,15.1,0.46,12.94,0.92,1.0,1.0,3.0
6.52,11.27,4.38,21.44,4.49,24.79,0.74,19.89,0.36,25.95,1.79,16.14,0.75,22.95,0.46,29.04,4.5,33.62,7.27,39.44,17.18,24.81,0.0,0.0,1.0,1.0,3.0,17.18,4.5,9.0,2.0,4.0,8.0,4.4036,4.6851,6.895,6.52,12.7764,28.17,1.7209,12.9,2.78,4.905,8.8675,8.81,6.34,10.84,12.68,0.0,1.0,2.0
3.6,24.03,0.65,25.93,0.36,21.09,9.67,24.3,7.18,11.79,4.26,30.36,9.02,45.44,9.11,35.72,0.83,32.49,3.46,38.59,0.48,29.72,1.0,-1.0,3.0,2.0,3.0,9.67,9.11,8.0,3.0,4.0,6.0,4.42,3.5556,8.1,7.18,5.25,33.65,1.6919,11.4,2.2625,2.2741,7.688,14.29,2.8048,7.4133,0.5600000000000005,0.0,2.0,5.0
1.62,26.65,8.35,17.7,1.21,25.2,13.27,29.12,3.25,39.32,0.86,29.0,1.47,21.16,1.15,16.56,1.04,22.94,7.01,34.27,9.85,11.26,0.0,1.0,3.0,3.0,3.0,13.27,8.35,8.0,3.0,5.0,6.0,4.4618,4.1882,6.55,3.25,8.8082,28.06,0.2936,12.44,1.275,3.2943,8.346,16.57,2.6913,9.5433,4.92,0.0,1.0,1.0
0.26,21.49,0.99,41.31,2.12,15.96,0.25,25.98,3.77,20.93,0.62,18.37,0.5,23.82,1.15,33.08,12.52,26.94,0.24,29.34,3.83,24.29,0.0,2.0,2.0,3.0,0.0,12.52,2.12,10.0,1.0,7.0,9.0,2.3864,3.4458,1.07,0.99,10.1336,25.35,1.6905,10.97,2.115,4.8258,4.195,10.98,5.2,7.32,10.4,0.0,0.0,0.0
11.7,18.48,1.11,22.55,6.01,30.32,6.6,37.05,0.73,25.9,0.74,18.06,3.49,21.15,4.82,27.23,1.63,9.33,15.39,31.95,0.8,31.13,1.0,1.0,3.0,2.0,2.0,15.39,11.7,9.0,2.0,4.0,6.0,4.82,4.6602,4.7467,1.63,10.57,27.72,1.7567,13.07,2.4625,4.7843,8.266,13.47,1.845,13.545,3.690000000000001,1.0,1.0,2.0
2.8,29.27,10.28,19.79,0.5,29.27,0.86,26.89,1.14,23.27,6.93,39.11,3.82,21.21,4.16,14.27,11.01,30.09,4.88,34.62,0.95,18.19,1.0,0.0,1.0,2.0,1.0,11.01,10.28,9.0,2.0,4.0,7.0,4.3027,3.5422,5.545,4.16,6.7073,24.84,1.3513,11.08,2.0175,2.7706,7.452,14.83,2.7339,8.7233,0.7300000000000004,1.0,1.0,4.0
0.87,30.55,6.09,44.15,4.46,21.1,1.03,28.05,1.0,26.02,10.88,30.55,3.76,37.63,3.45,31.51,0.63,24.87,0.77,34.44,4.19,25.8,0.0,0.0,4.0,1.0,3.0,10.88,4.19,10.0,1.0,5.0,9.0,3.3755,2.9761,4.77,3.76,7.5045,23.05,1.2068,6.39,1.75,3.0062,5.0633,4.75,4.117,5.3567,6.69,0.0,0.0,0.0
0.55,36.81,9.58,11.21,7.43,41.02,3.48,21.47,7.56,20.04,3.69,34.6,13.76,33.07,4.47,30.08,0.58,32.79,0.47,26.98,0.83,30.08,0.0,1.0,3.0,1.0,3.0,13.76,3.69,9.0,2.0,4.0,7.0,4.7636,4.1682,8.19,7.43,8.9964,29.81,0.495,8.61,3.975,3.2849,8.404,1.53,5.035,8.725,10.07,0.0,1.0,4.0
1.86,31.03,4.78,45.63,0.33,22.56,3.15,36.38,2.81,13.75,17.96,29.76,8.27,8.74,0.74,18.69,5.57,23.55,0.74,28.54,0.63,25.59,3.0,2.0,3.0,1.0,3.0,17.96,2.81,7.0,4.0,4.0,5.0,4.2582,4.9383,6.525,4.78,13.7018,36.89,1.8118,17.69,2.412,5.8256,8.455,16.01,7.575,10.385,15.15,0.0,1.0,2.0
0.87,22.85,3.95,23.12,1.42,8.99,1.09,25.26,4.09,30.16,1.02,18.48,1.03,33.11,14.72,29.01,0.85,28.58,1.49,44.06,11.58,19.65,1.0,0.0,2.0,4.0,1.0,14.72,11.58,9.0,2.0,7.0,7.0,3.8282,4.5816,1.31,1.02,10.8918,35.07,0.07,7.04,4.02,5.887,6.046,9.36,1.57,13.15,3.140000000000001,1.0,1.0,1.0
0.85,29.21,1.42,22.07,4.99,44.17,1.05,14.58,14.01,20.1,10.3,36.2,4.62,21.5,3.66,31.61,0.93,18.16,4.23,36.16,0.97,24.78,1.0,-2.0,1.0,1.0,3.0,14.01,10.3,8.0,3.0,5.0,7.0,4.2755,4.0952,3.02,1.05,9.7345,29.59,1.5631,13.45,3.07,4.6284,6.916,16.1,4.0312,9.5133,3.709999999999999,1.0,1.0,2.0
0.92,22.25,1.57,24.4,0.75,32.89,0.81,26.93,2.18,31.56,0.06,16.34,13.26,34.94,0.96,20.92,0.67,36.21,12.49,21.48,1.17,43.45,1.0,0.0,1.0,3.0,2.0,13.26,12.49,9.0,2.0,7.0,7.0,3.1673,4.6074,0.73,0.06,10.0927,27.11,0.6608,13.96,1.2567,5.6487,4.9183,13.46,5.3385,9.1067,0.7699999999999996,1.0,0.0,0.0
0.21,18.65,0.31,28.72,14.5,23.42,4.78,24.77,7.86,13.98,0.81,25.97,3.67,31.83,4.54,28.41,0.58,22.38,5.88,35.74,4.1,21.25,1.0,0.0,1.0,1.0,3.0,14.5,4.54,10.0,1.0,4.0,8.0,4.2945,4.0295,6.87,5.88,10.2055,21.76,2.0133,6.12,3.03,3.827,8.195,4.99,4.98,9.52,9.96,0.0,1.0,2.0
14.15,25.04,1.9,15.72,1.53,35.78,1.03,46.08,0.66,20.26,0.92,24.5,1.89,22.66,1.07,28.03,3.73,28.5,0.82,30.67,5.16,31.77,1.0,-1.0,3.0,3.0,1.0,14.15,1.9,9.0,2.0,5.0,7.0,2.9873,3.7693,2.5733,1.03,11.1627,30.36,1.2018,8.01,2.1467,4.9164,4.754,9.32,6.125,8.025,12.25,0.0,0.0,0.0
0.89,18.41,13.19,22.67,3.95,19.95,0.99,24.75,0.84,22.21,7.57,35.5,0.65,27.9,12.16,30.72,3.89,26.43,1.97,30.57,1.94,15.03,1.0,1.0,4.0,1.0,3.0,13.19,12.16,10.0,1.0,4.0,8.0,4.3673,4.3758,3.8267,1.94,8.8227,20.47,0.03,6.48,3.92,4.8063,7.366,8.05,0.515,12.675,1.0299999999999994,1.0,1.0,4.0
6.77,44.63,11.5,38.59,3.16,26.42,5.46,33.99,2.79,33.35,1.56,31.27,1.17,33.16,4.11,17.89,8.41,9.28,1.47,23.16,15.86,21.09,0.0,-2.0,4.0,3.0,2.0,15.86,11.5,7.0,4.0,2.0,5.0,5.66,4.4558,6.43,4.11,10.2,35.35,1.4378,10.83,3.22,4.0496,9.33,17.5,2.18,13.68,4.359999999999999,1.0,1.0,1.0
0.86,29.5,3.45,15.0,0.81,22.69,0.86,25.84,4.02,21.04,3.14,35.8,5.62,42.22,0.96,17.88,9.01,25.5,3.63,10.55,3.7,25.83,0.0,-2.0,4.0,3.0,2.0,9.01,3.45,8.0,3.0,4.0,7.0,3.2782,2.3817,4.13,3.14,5.7318,31.67,1.4798,11.62,2.385,2.2,4.97,10.5,2.78,6.23,5.56,0.0,0.0,0.0
0.73,17.93,19.4,27.52,3.87,27.93,0.43,22.01,0.51,25.23,4.5,18.9,0.01,29.25,0.67,42.84,1.2,18.5,2.86,21.39,0.88,36.61,0.0,1.0,1.0,2.0,3.0,19.4,1.2,9.0,2.0,7.0,8.0,3.1873,5.3229,2.0167,0.67,16.2127,24.91,0.505,6.54,3.365,7.1726,5.33,9.02,9.1,10.3,18.2,0.0,0.0,0.0
5.89,40.13,4.62,17.58,0.81,26.92,1.26,23.76,3.98,34.32,0.79,36.71,13.24,22.64,11.97,34.71,4.3,29.43,0.9,32.13,0.95,29.64,0.0,-1.0,1.0,1.0,3.0,13.24,11.97,9.0,2.0,5.0,7.0,4.4282,4.2408,5.255,4.62,8.8118,22.55,1.5704,12.95,2.5825,3.7295,8.93,12.07,0.635,12.605,1.2699999999999996,1.0,1.0,1.0
7.51,9.0,6.78,42.68,0.51,25.71,0.67,17.73,4.96,21.55,6.92,36.24,0.48,29.29,16.07,31.92,17.09,17.3,5.25,27.65,0.38,22.18,1.0,-2.0,2.0,1.0,3.0,17.09,16.07,8.0,3.0,4.0,5.0,6.0564,5.6435,7.07,6.78,11.0336,33.68,2.2683,11.56,2.84,4.6765,10.874,14.62,0.51,16.58,1.0199999999999996,1.0,1.0,3.0
0.59,24.41,0.54,27.19,13.45,18.82,0.8,30.99,11.26,33.55,5.37,21.29,3.24,39.95,5.41,26.12,0.81,33.76,4.76,33.32,1.63,9.87,3.0,1.0,1.0,1.0,3.0,13.45,11.26,8.0,3.0,4.0,5.0,4.3509,4.2137,2.435,1.63,9.0991,30.08,2.0042,12.03,4.0325,5.0522,7.395,14.73,1.095,12.355,2.1899999999999995,1.0,1.0,3.0
0.33,22.09,0.65,31.39,3.84,17.25,0.69,35.67,8.18,36.61,0.83,25.2,17.94,22.95,1.56,28.28,11.12,29.12,5.18,8.56,0.47,34.12,1.0,1.0,3.0,3.0,2.0,17.94,11.12,9.0,2.0,5.0,6.0,4.6173,5.4258,5.7333,3.84,13.3227,28.05,0.455,3.11,1.105,5.5839,7.825,12.72,7.0935,9.9167,6.820000000000002,1.0,1.0,1.0
4.13,31.04,0.55,36.88,4.26,36.79,0.6,29.34,3.87,26.93,7.67,44.34,13.97,27.22,4.18,18.46,0.0,24.7,0.52,32.64,8.02,9.54,0.0,0.0,2.0,2.0,2.0,13.97,4.26,8.0,3.0,4.0,7.0,4.3427,4.039,7.845,7.67,9.6273,34.8,1.8749,12.18,2.1375,3.5667,7.62,18.33,4.5963,7.47,9.71,0.0,1.0,2.0
1.07,23.27,4.44,27.25,1.24,35.69,8.36,18.85,6.11,22.24,1.32,26.67,1.14,32.51,12.34,32.25,4.59,30.5,7.28,39.89,1.15,29.63,1.0,-2.0,3.0,2.0,1.0,12.34,6.11,9.0,2.0,5.0,7.0,4.4582,3.5891,7.82,7.28,7.8818,21.04,0.075,3.25,4.515,2.3433,8.5225,10.01,3.115,9.225,6.23,0.0,1.0,2.0
0.83,29.9,6.08,16.49,0.39,18.64,5.09,27.72,8.36,8.16,0.78,20.64,17.74,27.3,3.87,35.73,0.75,26.65,4.42,21.3,8.92,44.91,3.0,-1.0,2.0,1.0,3.0,17.74,6.08,8.0,3.0,4.0,5.0,5.2027,4.9158,8.64,8.36,12.5373,36.75,1.9303,17.09,2.92,4.4392,10.275,10.81,5.83,11.91,11.659999999999998,0.0,1.0,1.0
0.23,34.88,8.25,27.2,3.14,15.72,0.3,26.99,8.18,32.49,8.55,22.21,17.76,35.18,0.33,30.61,0.57,23.67,2.33,38.76,18.55,20.38,1.0,1.0,4.0,3.0,3.0,18.55,17.76,10.0,1.0,4.0,5.0,6.1991,6.4719,4.6733,2.33,12.3509,23.04,3.7171,5.29,5.5867,6.9468,10.066,14.8,0.395,18.155,0.7899999999999991,1.0,1.0,1.0
0.03,34.95,1.01,41.98,2.48,31.53,0.15,29.92,0.25,27.23,0.34,32.14,0.6,11.92,0.14,24.22,0.15,36.76,3.99,18.75,17.9,27.93,0.0,1.0,2.0,1.0,3.0,17.9,0.15,8.0,3.0,8.0,7.0,2.4582,5.0239,1.8667,0.6,15.4418,30.06,1.1007,7.31,0.9233,6.7211,4.73,8.83,8.875,9.025,17.75,0.0,0.0,0.0
0.55,21.68,0.15,17.01,6.66,14.29,5.04,36.92,2.46,15.77,4.65,26.15,3.03,20.06,0.72,26.19,0.27,29.68,7.08,43.86,13.62,30.38,0.0,1.0,3.0,2.0,2.0,13.62,7.08,9.0,2.0,4.0,7.0,4.0209,3.8767,5.85,5.04,9.5991,29.57,1.3303,12.67,1.15,3.4854,6.585,28.09,4.182,6.9525,6.539999999999999,0.0,1.0,2.0
0.27,30.43,3.69,27.77,0.51,35.97,8.1,8.98,6.76,37.34,0.29,27.81,12.86,20.34,9.87,30.3,3.5,32.62,1.84,20.01,0.47,24.55,1.0,0.0,2.0,2.0,2.0,12.86,9.87,9.0,2.0,4.0,6.0,4.3782,4.1903,5.5667,1.84,8.4818,28.36,1.4752,8.07,2.5533,3.6481,7.886,9.96,1.495,11.365,2.99,0.0,1.0,4.0
0.76,32.13,0.99,34.48,4.57,34.21,7.87,11.09,0.89,28.49,1.79,19.12,11.93,18.98,11.0,34.66,7.29,41.99,4.65,30.7,0.54,24.08,0.0,0.0,1.0,1.0,3.0,11.93,11.0,7.0,4.0,4.0,6.0,4.7527,4.0259,5.65,1.79,7.1773,30.9,1.9189,10.13,3.2533,3.5645,7.976,15.68,0.465,11.465,0.9299999999999996,1.0,1.0,3.0
14.52,29.66,0.79,23.31,6.29,42.73,6.45,17.77,4.86,28.12,0.79,32.17,0.75,29.82,1.06,35.13,3.48,36.24,1.42,21.17,0.81,27.32,2.0,2.0,4.0,2.0,1.0,14.52,3.48,9.0,2.0,6.0,8.0,3.7473,4.0325,4.72,1.42,10.7727,24.96,1.8582,11.82,2.2367,4.4558,6.432,6.58,5.52,9.0,11.04,0.0,1.0,2.0
0.47,23.0,0.77,27.15,2.74,31.39,3.42,18.3,19.8,25.84,2.97,28.69,5.89,44.63,0.39,35.63,0.23,32.52,5.28,38.23,0.95,9.72,1.0,-4.0,2.0,1.0,3.0,19.8,5.28,8.0,3.0,5.0,6.0,3.9009,5.3697,3.42,0.95,15.8991,34.91,1.258,9.52,1.6025,6.5943,7.068,12.39,7.26,12.54,14.52,0.0,1.0,1.0
7.05,7.53,12.03,16.37,3.14,35.3,1.04,43.02,0.44,29.67,17.52,29.25,0.44,21.52,0.64,19.0,5.16,25.19,4.99,20.89,0.33,24.95,0.0,1.0,3.0,2.0,2.0,17.52,12.03,8.0,3.0,5.0,5.0,4.7982,5.3215,3.7433,1.04,12.7218,35.49,0.085,4.3,5.075,5.9952,8.156,12.88,2.745,14.775,5.49,1.0,1.0,1.0
0.59,35.48,1.29,38.2,1.26,29.07,1.05,24.33,1.09,43.68,0.99,27.45,1.35,17.41,10.73,26.77,1.14,32.21,10.37,21.24,3.84,15.64,0.0,1.0,2.0,3.0,3.0,10.37,1.29,8.0,3.0,8.0,6.0,3.0636,3.6202,4.2525,1.09,7.3718,28.04,0.2526,8.03,0.995,4.1852,4.7783,16.96,4.54,5.83,9.079999999999998,0.0,2.0,5.0
15.07,25.25,2.7,23.24,0.73,29.86,13.89,37.78,0.44,35.44,1.47,37.72,0.49,24.3,1.28,31.86,1.13,8.92,14.26,12.96,0.72,19.01,1.0,1.0,4.0,1.0,3.0,15.07,14.26,8.0,3.0,7.0,6.0,4.7436,5.9522,1.5167,0.72,10.3264,28.86,0.0,0.0,1.28,6.4172,7.0343,24.82,5.618,11.1725,0.8100000000000005,1.0,2.0,5.0
5.44,23.31,9.11,33.28,0.77,20.84,0.94,34.35,0.51,29.71,13.9,22.29,0.6,17.96,4.63,40.75,0.87,24.98,4.32,19.3,4.49,14.46,0.0,0.0,1.0,1.0,3.0,13.9,9.11,9.0,2.0,5.0,6.0,4.1436,4.0457,4.56,4.49,9.7564,26.29,0.56,4.01,4.88,4.4712,6.614,12.06,5.3505,7.9833,4.790000000000001,0.0,1.0,2.0
1.57,31.14,0.81,34.62,5.64,39.81,6.23,17.05,0.74,37.72,8.94,35.32,0.86,27.61,5.9,30.03,10.24,25.64,0.76,24.73,8.66,20.68,0.0,0.0,1.0,3.0,2.0,10.24,8.94,10.0,1.0,4.0,5.0,4.5773,3.5641,5.935,5.64,5.6627,22.76,2.0434,12.99,1.814,1.7333,7.942,14.64,0.6884,9.28,1.3000000000000007,0.0,1.0,2.0
0.08,21.09,13.81,35.02,0.33,28.5,0.15,30.23,6.61,25.12,9.09,43.96,0.07,32.49,15.08,20.39,8.57,17.46,11.06,11.47,0.32,24.41,0.0,1.0,4.0,3.0,3.0,15.08,13.81,9.0,2.0,5.0,5.0,5.9245,5.6757,9.5733,8.57,9.1555,32.49,2.7962,11.4,1.77,2.5588,11.522,14.63,0.635,14.445,1.2699999999999996,1.0,1.0,2.0
6.35,43.19,8.61,21.6,0.77,29.52,1.34,32.01,0.29,36.85,0.13,34.77,0.1,23.27,7.08,10.86,13.39,34.85,0.12,24.78,1.18,26.96,3.0,1.0,4.0,3.0,2.0,13.39,8.61,9.0,2.0,7.0,7.0,3.5782,4.3374,4.5733,0.29,9.8118,32.33,0.5186,11.5,0.6067,4.2136,7.144,13.25,2.39,11.0,4.780000000000001,0.0,1.0,2.0
12.47,34.89,5.76,7.81,6.59,42.6,0.37,26.4,3.91,23.38,0.5,21.6,0.51,28.63,0.71,19.0,3.72,17.6,5.14,32.62,10.8,17.93,0.0,-2.0,2.0,2.0,1.0,12.47,10.8,8.0,3.0,4.0,6.0,4.5891,3.9748,5.83,5.14,7.8809,34.79,0.095,5.78,3.815,2.9288,8.152,16.96,0.835,11.635,1.67,1.0,1.0,4.0
0.05,32.15,7.01,44.09,5.67,10.07,4.31,36.62,4.97,19.3,0.26,21.11,12.37,34.04,13.77,18.85,4.73,29.1,0.25,25.93,0.04,29.68,3.0,1.0,4.0,2.0,1.0,13.77,12.37,9.0,2.0,4.0,7.0,4.8573,4.5744,5.8833,4.97,8.9127,34.02,2.0155,15.51,3.1,3.6085,8.758,15.19,0.7,13.07,1.4000000000000004,1.0,1.0,4.0
0.2,22.98,0.24,26.9,14.98,35.6,14.08,22.52,8.92,43.68,1.89,22.61,0.38,32.27,2.27,30.95,0.48,35.01,1.48,33.44,5.46,14.33,1.0,0.0,1.0,3.0,3.0,14.98,14.08,9.0,2.0,5.0,7.0,4.58,5.3315,5.4233,1.89,10.4,29.35,1.035,7.97,1.235,5.3633,7.8017,13.08,6.1628,10.18,0.9000000000000004,1.0,1.0,4.0
4.85,24.69,12.14,28.91,0.99,20.9,0.11,29.34,11.27,18.59,0.58,17.15,6.78,34.68,0.87,24.66,5.1,20.27,2.54,28.78,6.65,14.44,0.0,-1.0,3.0,1.0,3.0,12.14,11.27,10.0,1.0,4.0,6.0,4.7164,4.0223,5.3233,2.54,7.4236,20.24,0.125,4.42,4.975,3.4894,7.876,10.32,0.435,11.705,0.870000000000001,1.0,1.0,4.0
0.46,21.23,0.66,23.95,7.37,13.7,8.09,36.35,0.6,26.23,0.96,18.2,1.57,32.0,0.77,30.05,12.33,21.14,14.09,32.19,4.77,25.24,1.0,0.0,2.0,3.0,3.0,14.09,12.33,9.0,2.0,5.0,7.0,4.6973,4.8181,5.6767,1.57,9.3927,22.65,1.8425,11.85,2.1667,4.3636,8.69,11.05,0.88,13.21,1.7599999999999998,1.0,1.0,4.0
1.91,11.3,9.94,35.6,0.45,27.29,0.46,25.11,5.38,20.22,0.47,34.95,2.43,26.52,1.79,32.21,14.41,21.54,1.49,42.71,0.39,28.71,3.0,1.0,3.0,3.0,3.0,14.41,9.94,9.0,2.0,5.0,6.0,3.5564,4.3904,2.9267,1.49,10.8536,31.41,0.32,5.69,2.11,4.9345,6.626,14.06,2.235,12.175,4.470000000000001,0.0,0.0,0.0
1.19,22.13,6.59,45.17,4.05,18.46,0.68,25.19,2.8,26.99,5.75,35.66,1.07,17.64,0.88,28.89,2.94,8.53,15.1,25.73,3.82,21.24,0.0,-3.0,4.0,1.0,3.0,15.1,4.05,8.0,3.0,4.0,7.0,4.0791,3.9629,5.0933,2.94,11.0209,36.64,1.2238,11.25,2.1425,4.3003,6.886,7.27,5.525,9.575,11.05,0.0,1.0,4.0
4.09,28.96,0.39,33.87,0.55,27.99,1.8,22.92,0.59,31.19,5.07,39.57,3.86,32.28,7.51,10.9,8.37,35.05,10.54,21.57,0.68,36.01,0.0,0.0,1.0,2.0,2.0,10.54,8.37,10.0,1.0,4.0,7.0,3.95,3.408,6.29,5.07,6.59,28.67,1.426,13.09,2.6075,1.9589,7.8725,13.48,1.085,9.455,2.17,0.0,1.0,4.0
6.08,45.11,10.92,21.3,2.2,29.56,3.54,21.88,0.91,19.38,0.45,25.3,0.92,21.95,1.4,37.02,5.19,15.88,0.73,29.57,11.87,37.26,1.0,-2.0,4.0,3.0,0.0,11.87,10.92,8.0,3.0,5.0,6.0,4.0191,3.9092,4.2233,1.4,7.8509,29.23,1.131,10.19,1.845,3.8607,7.092,15.96,0.475,11.395,0.9499999999999992,1.0,1.0,4.0
0.43,24.57,0.47,36.41,7.07,22.39,5.18,30.61,10.13,33.91,0.74,32.16,4.28,26.89,7.71,43.58,0.37,28.8,6.23,12.47,3.23,37.99,1.0,1.0,4.0,1.0,3.0,10.13,7.07,9.0,2.0,4.0,6.0,4.1673,3.2544,5.7233,3.23,5.9627,31.11,0.45,3.72,4.73,2.2375,6.874,11.52,1.53,8.6,3.0600000000000005,0.0,1.0,2.0
5.92,14.64,11.85,18.99,4.45,27.97,4.81,23.31,0.96,15.83,0.34,29.87,0.53,20.7,0.69,25.8,0.61,23.09,6.79,34.85,13.23,31.59,2.0,0.0,1.0,1.0,3.0,13.23,11.85,10.0,1.0,5.0,7.0,4.5618,4.3983,6.355,5.92,8.6682,20.21,1.7363,12.14,3.4067,3.1458,9.4475,12.6,0.69,12.54,1.3800000000000008,1.0,1.0,3.0
0.58,18.19,10.55,19.74,0.9,23.98,0.52,26.94,3.71,28.62,0.94,20.94,0.87,7.87,12.69,30.91,7.61,35.62,1.11,30.7,8.6,41.85,1.0,1.0,3.0,1.0,3.0,12.69,10.55,8.0,3.0,6.0,6.0,4.3709,4.3912,5.6933,0.87,8.3191,33.98,1.3678,12.51,1.8,3.9957,8.064,11.17,1.07,11.62,2.139999999999999,1.0,1.0,2.0
0.41,28.64,2.53,23.14,4.81,36.53,3.92,29.7,1.5,17.26,12.69,31.7,0.65,18.49,0.67,20.68,4.67,14.97,12.68,17.84,0.33,24.35,0.0,-1.0,1.0,2.0,3.0,12.69,12.68,10.0,1.0,5.0,8.0,4.0782,4.3587,3.66,1.5,8.6118,21.56,0.695,6.56,3.225,4.5771,7.27,13.86,0.005,12.685,0.0099999999999997,1.0,1.0,1.0
6.36,34.95,5.33,23.24,1.07,17.37,0.69,21.4,1.87,14.68,3.03,18.99,14.74,24.21,7.04,29.05,1.28,28.8,4.63,26.23,1.03,24.17,0.0,1.0,2.0,1.0,3.0,14.74,7.04,10.0,1.0,4.0,7.0,4.2791,3.9624,4.115,1.87,10.4609,20.27,1.7174,11.43,3.068,4.6267,7.5025,4.84,3.85,10.89,7.7,0.0,0.0,0.0
0.61,33.89,6.99,14.01,5.54,36.48,0.63,22.25,3.82,28.62,2.19,16.57,8.94,31.17,10.95,20.67,3.9,25.22,0.45,26.58,0.61,30.24,1.0,1.0,4.0,2.0,3.0,10.95,8.94,9.0,2.0,4.0,6.0,4.0573,3.4934,4.9067,2.19,6.8927,22.47,1.523,6.37,2.7833,2.9868,6.922,10.5,1.005,9.945,2.01,0.0,1.0,2.0
0.03,18.79,4.5,24.72,0.24,9.29,1.24,43.46,6.91,34.46,16.4,21.01,4.48,27.53,0.59,26.16,3.96,20.37,0.41,30.35,0.57,23.07,1.0,1.0,3.0,2.0,2.0,16.4,6.91,8.0,3.0,6.0,7.0,3.5755,4.6174,0.74,0.24,12.8245,34.17,1.704,9.98,3.3375,6.4161,6.1975,13.45,4.745,11.655,9.489999999999998,0.0,1.0,2.0
5.61,23.11,0.56,19.74,0.59,23.64,6.18,35.82,1.41,11.93,0.88,28.92,1.4,16.93,17.31,26.38,7.03,42.61,0.76,30.47,0.63,26.33,1.0,-1.0,4.0,2.0,2.0,17.31,1.4,8.0,3.0,7.0,6.0,3.8509,4.88,4.8733,1.41,13.4591,30.68,2.1148,10.73,1.9525,5.8141,6.666,9.45,7.955,9.355,15.909999999999998,0.0,0.0,0.0
11.85,28.54,0.11,20.95,0.03,18.17,6.44,13.74,6.92,16.26,0.44,28.82,0.29,26.19,4.43,27.25,4.45,21.61,1.89,33.26,7.32,44.36,0.0,1.0,2.0,2.0,2.0,11.85,6.92,10.0,1.0,4.0,7.0,4.0155,3.684,5.2167,1.89,7.8345,30.62,2.0789,9.08,2.97,3.162,6.884,12.28,2.465,9.385,4.93,0.0,1.0,2.0
12.98,29.07,6.37,23.31,0.9,36.32,6.88,9.73,6.1,32.31,3.26,27.05,1.01,29.66,6.54,36.02,0.41,25.04,8.68,16.54,6.91,19.91,1.0,-1.0,2.0,3.0,3.0,12.98,6.54,9.0,2.0,3.0,4.0,5.4582,3.6229,7.49,6.88,7.5218,26.59,1.2442,11.28,1.5233,2.2604,7.78,12.71,2.8809,7.9975,6.44,0.0,1.0,2.0
13.41,27.06,0.88,26.85,5.74,36.34,1.24,35.17,1.34,8.76,3.0,44.61,4.36,19.5,0.9,23.21,0.89,29.72,5.44,27.25,4.79,31.58,0.0,1.0,3.0,1.0,3.0,13.41,5.74,9.0,2.0,5.0,6.0,3.8173,3.5515,2.17,1.34,9.5927,35.85,1.8459,7.92,3.8233,4.1823,5.57,16.84,3.981,7.8367,7.67,0.0,1.0,2.0
0.82,23.9,16.33,35.42,0.63,33.29,0.71,26.79,3.8,35.92,6.19,20.08,7.35,10.36,0.59,35.02,16.79,19.16,10.9,42.77,5.48,30.65,0.0,-2.0,2.0,3.0,3.0,16.79,16.33,7.0,4.0,4.0,5.0,6.3264,5.7672,8.1467,6.19,10.4636,32.41,2.0568,12.02,2.6725,4.4066,11.512,16.26,0.23,16.56,0.4600000000000008,1.0,1.0,4.0
0.55,23.31,17.29,34.74,0.48,31.06,0.34,27.37,4.82,35.18,3.95,43.64,0.12,35.76,20.5,18.3,6.32,18.81,7.02,25.33,8.04,12.81,3.0,2.0,2.0,1.0,3.0,20.5,17.29,7.0,4.0,4.0,5.0,6.3118,6.5666,6.1033,3.95,14.1882,30.83,0.0,0.0,7.02,6.378,10.1533,16.88,6.7632,14.2033,3.210000000000001,1.0,1.0,3.0
