defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_defender_to_deepest_safety_depth,defender_lateral_spread,std_lb_depth,lb_lateral_spread,avg_lb_depth,std_db_depth,avg_db_depth,safety_lateral_spread,std_safety_depth,avg_safety_depth,safety_depth_diff,mof_open,man_zone,target_y
0.69,32.64,0.91,35.66,5.57,17.6,15.61,35.96,6.4,20.99,0.98,26.66,15.04,22.17,1.29,37.3,1.42,28.96,1.31,40.01,0.82,24.2,0.0,1.0,2.0,2.0,2.0,15.61,15.04,9.0,2.0,7.0,6.0,4.5491,5.4151,4.4267,1.31,11.0609,22.41,0.2513,13.1,1.11,5.6144,8.786,13.79,0.285,15.325,0.5700000000000003,1.0,0.0,5.0
12.36,30.08,0.67,24.47,8.95,17.53,0.39,29.73,3.34,32.82,9.5,39.64,1.32,14.89,0.34,18.46,0.56,21.4,4.6,26.57,4.82,20.13,0.0,1.0,3.0,1.0,3.0,12.36,8.95,10.0,1.0,5.0,8.0,4.2591,4.0665,6.42,3.34,8.1009,24.75,2.0384,9.6,3.27,4.1084,7.094,15.19,4.6155,7.5433,3.41,0.0,1.0,1.0
2.72,22.7,1.17,20.12,6.61,33.32,9.07,26.03,0.98,18.79,1.75,31.18,0.8,22.36,1.16,26.53,0.75,10.65,3.35,22.98,0.51,29.12,0.0,-1.0,4.0,3.0,1.0,9.07,1.16,10.0,1.0,6.0,8.0,2.6245,2.6459,3.0367,0.75,6.4455,22.67,0.315,0.28,3.035,3.3502,3.868,0.5,3.955,5.115,7.91,0.0,0.0,5.0
0.93,20.9,1.54,27.1,7.61,45.76,0.81,29.56,3.45,15.76,6.95,37.59,7.89,34.25,0.95,31.74,0.98,23.27,6.4,7.86,15.89,25.31,3.0,0.0,1.0,3.0,2.0,15.89,7.89,7.0,4.0,4.0,5.0,4.8545,4.4756,6.9867,6.4,11.0355,37.9,0.955,11.34,2.495,3.5096,8.948,8.94,4.0,11.89,8.0,0.0,0.0,0.0
0.36,25.04,0.95,23.41,0.68,35.37,1.25,41.86,0.37,31.95,0.66,29.49,0.99,18.73,0.43,27.15,4.47,31.03,4.39,21.19,15.12,23.46,1.0,1.0,2.0,3.0,3.0,15.12,4.47,9.0,2.0,8.0,8.0,2.6973,4.1848,1.895,0.95,12.4227,23.13,0.0309,6.91,0.3867,4.9712,4.5283,7.57,5.325,9.795,10.649999999999999,0.0,0.0,0.0
0.75,23.19,5.43,27.72,14.27,34.15,1.3,17.11,0.86,26.34,1.96,39.94,13.58,21.35,4.76,23.43,1.35,33.7,1.15,29.54,5.45,31.48,2.0,-1.0,3.0,2.0,3.0,14.27,13.58,9.0,2.0,5.0,5.0,4.6236,4.7167,1.63,1.3,9.6464,22.83,1.9281,5.98,4.0767,5.6375,7.174,12.8,4.3296,10.87,0.6899999999999995,1.0,1.0,1.0
0.74,17.4,5.82,22.77,7.41,45.64,8.05,9.16,16.71,24.68,8.12,36.75,6.17,29.78,0.93,26.4,0.9,22.76,0.54,30.45,5.19,14.15,3.0,0.0,4.0,1.0,3.0,16.71,8.12,8.0,3.0,4.0,4.0,5.5073,4.5987,7.73,7.41,11.2027,36.48,2.5755,7.68,4.1767,3.9527,9.096,22.6,4.8886,10.0067,8.590000000000002,0.0,1.0,2.0
0.1,24.12,7.84,23.25,0.15,31.78,8.1,7.41,3.9,36.23,0.31,27.04,7.56,45.61,5.42,17.96,13.21,32.83,0.1,21.19,16.27,20.45,1.0,2.0,2.0,2.0,1.0,16.27,13.21,9.0,2.0,4.0,5.0,5.7236,5.2899,7.0267,5.42,10.5464,38.2,1.7913,15.04,1.3667,3.7505,9.7333,12.38,3.4843,12.44,3.0599999999999987,1.0,1.0,2.0
4.44,21.13,2.75,15.27,1.39,35.03,0.92,25.02,11.58,29.01,1.71,8.68,0.91,21.38,4.42,26.3,4.0,44.31,0.87,30.09,0.55,17.91,0.0,-1.0,4.0,1.0,3.0,11.58,2.75,8.0,3.0,5.0,7.0,3.0491,3.0486,2.855,1.71,8.5309,35.63,0.01,5.17,4.43,3.7594,4.286,19.76,4.5173,5.24,8.83,0.0,1.0,2.0
14.47,34.8,6.3,8.65,0.38,24.57,0.4,32.43,0.12,36.62,3.12,37.66,0.13,26.52,3.26,22.78,5.14,18.14,7.56,44.47,15.28,20.62,3.0,-1.0,4.0,1.0,3.0,15.28,14.47,8.0,3.0,4.0,6.0,5.1055,5.2232,6.3333,5.14,10.1745,35.82,1.3571,13.09,1.2067,4.5809,8.6683,14.18,5.4853,11.0033,0.8099999999999987,1.0,0.0,0.0
6.91,26.22,15.97,37.33,0.82,30.01,8.61,10.08,9.17,44.39,1.76,32.86,13.7,28.71,5.51,18.68,0.32,35.61,0.3,25.04,17.32,20.13,1.0,1.0,2.0,3.0,3.0,17.32,15.97,8.0,3.0,3.0,4.0,7.3082,5.9962,7.7633,5.51,10.0118,34.31,2.575,6.64,4.335,4.2442,11.7133,17.2,1.4937,15.6633,1.3499999999999996,1.0,1.0,2.0
0.41,17.82,11.78,15.71,13.21,32.56,0.19,26.63,0.68,22.44,0.91,34.79,5.54,24.34,4.44,17.09,5.88,11.72,0.1,29.46,3.14,35.33,0.0,1.0,4.0,2.0,3.0,13.21,11.78,8.0,3.0,5.0,5.0,4.2073,4.42,4.4867,3.14,9.0027,23.61,2.3095,16.97,2.2867,4.0433,7.69,16.85,0.715,12.495,1.4300000000000015,1.0,1.0,2.0
0.22,24.74,6.29,27.66,3.28,26.34,2.97,20.93,0.13,21.28,3.42,13.07,0.07,28.87,1.44,43.4,2.91,32.8,2.59,16.21,0.45,19.04,0.0,-1.0,3.0,3.0,1.0,6.29,2.59,9.0,2.0,5.0,8.0,2.1609,1.834,2.59,1.44,4.1291,30.33,1.4457,7.94,2.1067,1.6165,3.33,11.45,1.85,4.44,3.7,0.0,0.0,0.0
2.83,31.95,1.1,34.66,4.38,26.59,0.44,18.75,0.37,21.14,0.43,26.23,1.06,9.64,0.62,23.82,5.28,22.29,0.5,30.72,14.83,22.23,1.0,-1.0,3.0,2.0,3.0,14.83,5.28,9.0,2.0,7.0,7.0,2.8945,4.1156,1.6633,1.06,11.9355,25.02,1.8434,11.97,1.7733,5.141,5.02,0.06,4.775,10.055,9.55,0.0,1.0,2.0
0.11,23.89,0.11,36.69,9.37,10.0,0.43,19.14,13.01,22.23,3.52,28.03,0.86,32.6,0.34,28.56,11.63,35.54,7.34,39.22,3.2,32.87,0.0,1.0,2.0,1.0,3.0,13.01,11.63,9.0,2.0,5.0,6.0,4.5382,4.7034,4.9,0.43,8.4718,29.22,1.705,8.66,1.815,4.4612,7.4967,16.99,3.8479,8.795,1.379999999999999,1.0,1.0,2.0
5.92,31.09,1.16,25.71,15.95,23.41,0.99,17.82,4.85,20.72,6.42,36.66,1.37,22.54,5.89,25.83,1.57,28.98,3.27,31.87,2.08,13.9,2.0,-1.0,1.0,2.0,3.0,15.95,5.92,10.0,1.0,3.0,7.0,4.4973,4.1351,3.9233,2.08,11.4527,22.76,2.0879,11.16,3.325,4.8858,6.728,7.68,5.015,10.935,10.03,0.0,1.0,2.0
4.74,13.81,3.39,26.38,4.2,20.26,0.99,18.89,0.24,29.66,0.31,21.78,0.57,24.57,1.74,35.35,1.64,43.33,12.11,16.42,12.91,32.95,0.0,0.0,3.0,1.0,3.0,12.91,12.11,8.0,3.0,4.0,6.0,3.8945,4.3197,2.7067,1.64,9.0155,29.52,1.363,7.49,2.86,4.9367,6.628,16.53,0.4,12.51,0.8000000000000007,1.0,1.0,2.0
0.03,32.1,0.47,28.77,14.43,32.36,5.86,31.08,2.27,18.27,0.62,22.55,11.16,44.54,0.31,19.9,5.69,9.93,7.81,39.35,15.39,21.23,3.0,1.0,2.0,2.0,3.0,15.39,14.43,8.0,3.0,4.0,5.0,5.8218,5.4802,8.22,5.69,9.5682,34.61,2.3267,13.83,2.1175,3.7251,10.896,11.13,0.48,14.91,0.9600000000000009,1.0,1.0,4.0
1.22,24.96,12.01,33.4,0.87,26.51,0.52,18.4,7.35,15.36,0.6,29.28,2.99,45.14,1.23,20.82,4.76,19.03,1.77,34.86,2.7,7.44,0.0,0.0,1.0,2.0,3.0,12.01,7.35,8.0,3.0,5.0,6.0,3.2745,3.3941,2.4867,1.77,8.7355,37.7,1.77,5.93,2.99,3.8409,5.364,18.04,2.33,9.68,4.66,0.0,2.0,5.0
0.93,29.65,0.58,21.4,4.16,29.71,3.69,34.61,4.02,26.34,0.81,32.61,0.37,27.22,0.57,36.04,0.32,23.38,13.93,28.15,0.45,38.29,0.0,1.0,1.0,1.0,3.0,13.93,-1.0,11.0,0.0,7.0,10.0,2.7118,3.8478,0.515,0.45,11.2182,16.89,1.7289,12.66,2.552,6.3241,4.9867,0.0,0.0,13.93,14.93,0.0,0.0,0.0
0.02,17.9,3.23,13.42,0.54,27.08,0.14,20.68,3.94,27.98,7.06,37.44,0.52,30.45,11.55,28.34,3.22,34.8,7.03,13.08,3.37,19.41,3.0,0.0,1.0,3.0,1.0,11.55,3.23,7.0,4.0,4.0,6.0,3.6927,3.4501,5.77,3.22,7.8573,24.36,1.7136,12.55,1.9625,3.0827,6.418,14.92,4.16,7.39,8.32,0.0,1.0,2.0
1.0,28.56,12.21,33.74,0.48,33.98,4.27,30.16,1.11,38.17,0.49,24.5,0.84,35.88,0.6,31.55,6.79,16.53,8.8,21.43,4.05,26.88,0.0,1.0,2.0,1.0,3.0,12.21,8.8,10.0,1.0,6.0,8.0,3.6945,3.8244,3.95,1.11,8.5155,21.64,1.7536,11.38,2.4125,4.0284,7.2275,12.31,1.705,10.505,3.41,0.0,1.0,1.0
5.49,28.8,13.03,32.74,5.35,32.53,0.0,23.19,11.47,21.5,0.68,32.7,3.73,12.68,0.79,27.14,0.14,35.6,3.5,23.43,6.36,39.04,1.0,-3.0,4.0,1.0,3.0,13.03,11.47,10.0,1.0,4.0,5.0,4.5945,4.217,4.53,3.5,8.4355,26.36,0.07,3.73,5.42,3.9442,7.618,11.24,0.78,12.25,1.5599999999999987,1.0,1.0,3.0
5.09,25.89,16.58,26.0,4.86,22.68,0.3,21.52,4.75,30.43,0.07,28.83,5.52,17.85,0.35,17.57,6.8,37.24,0.23,24.86,4.02,13.9,0.0,-2.0,2.0,2.0,2.0,16.58,5.52,10.0,1.0,4.0,7.0,4.4155,4.5294,5.41,4.02,12.1645,23.34,0.115,3.21,4.975,4.6157,7.534,12.58,5.4044,8.95,11.059999999999999,0.0,1.0,2.0
6.66,41.61,4.47,21.17,0.5,21.92,0.52,24.8,0.56,28.72,1.39,33.76,0.42,18.03,3.37,29.49,3.73,25.86,3.09,17.99,15.08,30.8,1.0,0.0,1.0,1.0,3.0,15.08,4.47,10.0,1.0,5.0,9.0,3.6173,4.1073,3.7133,1.39,11.4627,23.62,0.18,3.63,3.55,4.7927,6.138,9.63,5.305,9.775,10.61,0.0,0.0,0.0
1.01,31.08,1.35,23.99,5.24,29.65,5.31,26.6,1.39,26.29,0.99,21.15,4.12,36.97,6.14,20.63,1.2,18.44,14.69,26.04,3.35,10.44,2.0,0.0,3.0,1.0,3.0,14.69,6.14,9.0,2.0,5.0,5.0,4.0718,3.8396,3.735,3.35,10.6182,26.53,2.0862,12.64,3.19,4.513,7.075,5.41,4.275,10.415,8.55,0.0,1.0,1.0
15.62,30.7,0.23,27.22,0.11,29.59,4.48,26.38,9.25,9.57,8.08,44.61,4.4,19.98,0.0,20.6,3.87,32.64,11.02,19.87,0.24,17.58,0.0,1.0,4.0,2.0,3.0,15.62,11.02,9.0,2.0,4.0,7.0,5.2091,4.9756,7.0667,3.87,10.4109,35.04,0.04,6.4,4.44,3.8345,9.568,10.83,2.3,13.32,4.6,1.0,1.0,2.0
0.77,34.66,0.94,24.4,0.17,32.28,12.67,18.49,8.26,33.17,1.1,28.52,1.78,38.5,2.49,21.99,0.97,9.23,4.59,28.3,2.58,31.56,6.0,-1.0,2.0,2.0,2.0,12.67,8.26,9.0,2.0,5.0,8.0,3.3018,3.6876,1.375,0.97,9.3682,29.27,1.3817,12.67,2.274,4.8135,5.92,14.68,2.205,10.465,4.41,0.0,1.0,3.0
11.62,15.76,10.04,32.4,0.67,20.21,2.44,20.08,1.49,25.57,5.01,37.27,0.28,25.93,0.36,18.73,6.64,6.6,0.03,28.87,6.96,43.97,3.0,1.0,2.0,2.0,1.0,11.62,10.04,8.0,3.0,5.0,6.0,4.14,3.9744,6.2033,5.01,7.48,37.37,0.9912,8.79,1.32,2.4134,8.054,16.64,0.79,10.83,1.58,1.0,1.0,4.0
11.07,20.69,4.76,15.94,0.58,30.87,0.83,32.71,0.75,25.25,0.85,27.9,11.47,37.67,1.62,32.27,1.7,43.42,1.21,22.28,0.54,34.58,1.0,-1.0,3.0,3.0,3.0,11.47,11.07,9.0,2.0,6.0,7.0,3.2164,3.9606,2.5567,1.21,8.2536,27.48,0.385,4.37,1.235,4.4405,6.042,16.98,0.2,11.27,0.40000000000000036,1.0,1.0,1.0
6.21,23.13,3.38,28.22,2.01,8.04,0.23,27.6,0.28,31.85,0.22,24.17,9.6,34.04,0.62,33.62,3.12,32.21,1.63,36.49,1.23,19.07,2.0,0.0,1.0,3.0,1.0,9.6,6.21,9.0,2.0,5.0,7.0,2.5936,2.8068,1.6233,1.23,7.0064,28.45,0.13,3.99,3.25,3.2681,4.136,10.91,1.695,7.905,3.3899999999999997,0.0,0.0,0.0
4.73,30.57,4.03,41.7,0.89,31.98,2.33,22.69,0.74,34.59,0.59,25.07,11.43,22.75,5.83,8.22,12.0,36.16,4.68,34.66,0.31,28.79,0.0,-1.0,1.0,2.0,3.0,12.0,11.43,9.0,2.0,4.0,7.0,4.3236,3.9397,4.0633,2.33,7.6764,33.48,0.025,4.09,4.705,3.9127,7.124,13.41,0.285,11.715,0.5700000000000003,1.0,1.0,4.0
2.92,35.36,0.6,35.87,21.47,37.48,0.68,31.76,2.75,24.45,1.62,30.24,1.61,13.64,21.39,21.54,0.65,23.48,0.28,27.18,1.46,43.56,0.0,-1.0,2.0,2.0,3.0,21.47,21.39,9.0,2.0,5.0,7.0,5.0391,7.769,1.94,1.46,16.4309,29.92,0.9424,12.39,1.4475,9.5586,9.736,15.94,0.04,21.43,0.0799999999999983,1.0,0.0,5.0
0.69,31.4,9.6,22.82,2.93,21.35,1.16,36.57,8.06,37.23,11.29,32.48,0.88,19.35,5.03,17.23,0.63,23.67,3.84,26.71,0.76,26.52,0.0,1.0,2.0,2.0,2.0,11.29,9.6,9.0,2.0,5.0,6.0,4.0791,3.7388,4.75,1.16,7.2109,20.0,1.3409,12.05,2.085,3.5853,7.028,9.66,0.845,10.445,1.6899999999999995,0.0,1.0,2.0
0.12,18.45,10.81,30.09,3.18,15.84,2.62,31.93,8.64,20.41,0.11,25.97,4.46,26.65,6.19,37.77,4.63,23.13,0.24,30.24,0.38,22.55,0.0,-1.0,1.0,2.0,2.0,10.81,8.64,10.0,1.0,4.0,8.0,3.7618,3.4732,4.685,3.18,7.0482,21.93,1.818,13.48,2.9575,2.841,7.205,9.68,1.085,9.725,2.17,0.0,1.0,4.0
0.79,24.11,1.13,22.98,0.86,26.85,0.98,39.07,2.54,13.33,12.46,22.45,14.28,34.61,1.14,33.49,1.29,29.88,0.9,35.85,0.64,18.04,1.0,1.0,1.0,3.0,1.0,14.28,12.46,9.0,2.0,8.0,7.0,3.3645,4.7567,1.4367,0.64,10.9155,25.74,0.14,6.64,1.0,5.7341,5.3383,16.62,5.8878,9.24,1.8199999999999985,1.0,0.0,0.0
0.85,26.39,13.31,30.63,0.62,20.97,0.52,28.74,0.64,24.57,1.29,15.6,3.53,22.79,7.99,38.68,11.91,21.47,1.67,32.9,0.34,18.33,2.0,1.0,2.0,1.0,3.0,13.31,11.91,10.0,1.0,6.0,8.0,3.8791,4.6333,4.64,1.29,9.4309,23.08,1.2947,10.41,1.31,5.0129,7.234,11.43,5.1887,8.9633,1.4000000000000004,1.0,1.0,2.0
6.66,31.88,0.98,26.59,5.41,45.18,1.06,34.61,3.41,18.5,11.57,37.93,0.69,31.18,0.8,38.51,12.58,19.35,0.93,23.24,6.71,8.76,3.0,1.0,2.0,2.0,2.0,12.58,11.57,7.0,4.0,5.0,5.0,4.6182,4.1763,5.1767,3.41,7.9618,36.42,2.7323,15.27,2.7967,3.5536,7.936,18.58,0.505,12.075,1.0099999999999998,1.0,1.0,4.0
8.02,36.82,0.7,22.31,1.81,27.12,10.4,25.24,0.56,30.51,0.52,35.3,0.38,24.16,3.7,27.12,6.88,20.41,0.57,38.95,6.75,40.58,0.0,-1.0,3.0,3.0,2.0,10.4,8.02,10.0,1.0,5.0,7.0,3.6627,3.5203,4.7767,0.7,6.7373,20.17,1.2915,11.83,1.65,3.2048,6.55,11.58,1.19,9.21,2.380000000000001,0.0,0.0,0.0
0.34,34.75,0.13,27.71,13.63,32.9,0.61,30.37,7.95,22.78,1.34,17.52,4.19,31.97,6.19,21.82,3.91,28.48,0.58,24.94,0.64,42.98,1.0,1.0,3.0,2.0,2.0,13.63,7.95,9.0,2.0,6.0,6.0,3.5918,4.0595,2.7233,0.64,10.0382,25.46,1.7526,6.27,2.8133,4.7432,5.95,10.12,2.84,10.79,5.680000000000001,0.0,0.0,0.0
0.77,26.56,12.32,34.69,2.96,10.02,0.99,22.36,6.46,24.24,1.15,29.1,5.35,29.85,1.17,18.59,1.23,39.11,0.76,35.0,1.08,32.33,1.0,-1.0,3.0,2.0,1.0,12.32,6.46,9.0,2.0,7.0,6.0,3.1127,3.462,1.7867,1.17,9.2073,29.09,2.18,7.49,3.17,4.2097,4.828,10.45,2.93,9.39,5.86,0.0,0.0,0.0
1.43,28.1,13.56,18.15,11.7,35.82,7.65,9.91,0.28,35.2,1.19,31.47,0.86,24.43,0.5,29.57,0.59,32.76,2.92,20.4,7.31,46.28,0.0,-3.0,4.0,1.0,3.0,13.56,11.7,8.0,3.0,6.0,7.0,4.3627,4.6393,7.48,7.31,9.1973,36.37,0.4105,10.77,0.87,3.7158,8.628,17.67,4.6399,9.3933,1.8600000000000012,1.0,1.0,1.0
1.03,19.77,16.74,32.88,6.03,24.42,5.07,21.95,2.67,43.12,1.16,26.29,11.35,15.99,1.39,10.14,0.65,29.86,4.27,28.38,1.21,22.72,2.0,-1.0,2.0,1.0,3.0,16.74,11.35,9.0,2.0,5.0,5.0,4.6882,4.8704,2.03,1.39,12.0518,32.98,0.7195,6.43,5.1233,6.3187,8.0375,16.89,2.695,14.045,5.389999999999999,1.0,1.0,2.0
0.47,29.58,18.18,19.27,0.69,26.61,0.62,24.77,1.12,22.6,8.05,38.86,1.92,44.64,0.73,17.25,7.6,31.78,8.84,9.65,0.95,20.69,1.0,-1.0,1.0,3.0,3.0,18.18,7.6,8.0,3.0,6.0,6.0,4.47,5.3842,6.27,1.92,13.71,34.99,0.2437,12.33,0.8175,5.2393,8.918,12.51,5.29,12.89,10.58,0.0,1.0,1.0
12.3,29.55,0.56,23.7,0.76,26.26,0.35,20.54,2.86,10.71,0.62,28.53,4.77,29.37,4.73,22.53,4.62,18.09,1.65,35.42,7.26,42.82,0.0,0.0,2.0,1.0,3.0,12.3,4.62,9.0,2.0,4.0,8.0,3.68,3.4877,3.9233,1.65,8.62,32.11,2.0742,8.83,3.2833,3.7847,5.738,11.46,3.84,8.46,7.680000000000001,0.0,1.0,2.0
0.23,16.87,0.63,20.1,7.5,36.51,3.94,21.6,4.6,24.68,0.53,26.02,5.39,14.7,0.94,22.96,4.24,29.1,0.57,28.62,14.84,27.21,0.0,0.0,1.0,1.0,3.0,14.84,4.24,10.0,1.0,5.0,8.0,3.9464,4.165,6.445,5.39,10.8936,21.81,1.9527,11.75,2.335,4.1227,7.9925,1.89,5.3,9.54,10.6,0.0,1.0,2.0
1.21,27.27,8.6,11.95,2.41,35.81,4.35,28.58,3.21,20.94,0.84,24.57,1.11,30.56,2.27,40.35,17.53,29.61,0.97,34.16,3.49,32.45,0.0,1.0,4.0,1.0,3.0,17.53,2.41,9.0,2.0,4.0,8.0,4.1809,4.7261,4.6933,2.27,13.3491,28.4,1.5385,9.59,2.4125,5.849,6.804,6.2,7.56,9.97,15.120000000000001,0.0,1.0,1.0
9.82,19.89,0.63,23.94,1.8,32.93,0.53,30.07,0.25,27.06,0.28,18.51,3.37,28.37,0.38,21.12,3.99,26.02,7.14,12.41,12.98,31.29,1.0,-1.0,3.0,2.0,3.0,12.98,9.82,10.0,1.0,5.0,8.0,3.7427,4.1918,4.47,1.8,9.2373,20.52,1.6545,11.56,2.0425,4.1011,7.935,11.4,1.58,11.4,3.16,0.0,1.0,3.0
3.96,44.15,0.73,31.93,5.14,28.23,0.52,35.01,3.53,21.88,7.89,12.23,4.94,31.39,10.94,19.16,14.8,33.5,0.79,27.08,0.66,23.82,1.0,-1.0,2.0,2.0,1.0,14.8,10.94,8.0,3.0,4.0,6.0,4.9,4.4486,5.1267,3.53,9.9,31.92,2.2267,11.19,2.815,4.2649,8.224,14.34,1.93,12.87,3.860000000000001,1.0,1.0,2.0
0.84,32.59,6.21,26.53,0.83,35.58,8.2,20.9,10.17,44.03,17.76,30.28,18.38,21.22,11.87,12.0,0.69,28.74,1.45,23.65,2.91,37.6,1.0,-2.0,4.0,1.0,3.0,18.38,17.76,9.0,2.0,4.0,5.0,7.21,6.3532,10.08,8.2,11.17,32.03,2.0817,13.95,2.85,4.0877,13.276,9.06,0.31,18.07,0.6199999999999974,1.0,1.0,2.0
8.59,15.05,0.58,20.74,3.79,30.71,0.69,26.54,7.29,36.02,6.02,9.65,0.41,29.79,11.12,31.62,0.53,17.77,8.93,43.12,2.28,16.52,3.0,-1.0,3.0,1.0,3.0,11.12,8.59,8.0,3.0,4.0,6.0,4.5664,3.7903,7.4133,6.02,6.5536,33.47,1.3898,14.19,1.7525,1.7095,8.39,16.57,1.265,9.855,2.5299999999999994,0.0,0.0,0.0
0.62,28.01,6.95,31.97,0.24,30.5,0.09,21.29,0.56,12.42,0.24,33.23,0.32,25.03,0.37,38.21,1.97,33.91,0.64,35.16,11.99,26.05,1.0,-1.0,4.0,3.0,2.0,11.99,6.95,9.0,2.0,8.0,7.0,2.1809,3.6319,0.885,0.37,9.8091,25.79,0.0,0.0,0.62,4.3316,3.7467,5.92,2.52,9.47,5.04,0.0,0.0,0.0
0.57,30.31,16.0,19.14,0.4,32.7,13.91,33.18,0.42,23.16,8.58,32.55,7.89,38.52,8.29,25.83,0.73,37.79,4.56,19.93,0.84,11.08,1.0,1.0,2.0,3.0,3.0,16.0,13.91,9.0,2.0,5.0,5.0,5.6536,5.437,4.43,0.84,10.3464,27.44,3.6391,14.63,3.1467,5.1639,8.63,14.04,3.124,12.83,2.09,1.0,1.0,3.0
0.55,24.05,4.22,25.18,1.7,33.97,2.63,31.89,0.67,26.37,9.58,27.19,0.67,31.95,0.53,21.91,3.98,16.83,3.27,29.76,0.22,29.24,1.0,-1.0,4.0,3.0,2.0,9.58,2.63,11.0,0.0,5.0,10.0,2.5473,2.6299,2.84,1.7,7.0327,17.14,1.5644,7.85,2.6733,3.0582,4.4725,4.7,3.475,6.105,6.95,0.0,0.0,0.0
0.24,26.89,0.74,21.63,3.29,20.3,5.35,34.14,0.77,18.34,11.55,25.3,0.21,29.34,5.85,9.9,4.31,28.26,3.27,23.94,0.25,24.53,0.0,-1.0,3.0,2.0,1.0,11.55,4.31,9.0,2.0,5.0,8.0,3.2573,3.3158,5.6,5.35,8.2927,24.24,1.4472,9.04,2.2567,2.8179,6.765,2.96,3.62,7.93,7.240000000000001,0.0,0.0,0.0
8.33,25.29,0.98,30.97,4.31,32.89,1.12,23.59,2.07,12.17,1.07,28.9,8.42,34.3,4.01,27.5,6.92,41.37,0.69,36.51,5.83,12.6,0.0,3.0,3.0,2.0,3.0,8.42,8.33,8.0,3.0,4.0,6.0,3.9773,2.8752,6.375,5.83,4.4427,29.2,1.638,12.92,2.5325,2.3286,6.314,22.13,2.9724,6.2733,0.08999999999999986,0.0,0.0,5.0
8.65,21.34,0.87,31.92,12.77,32.9,0.37,35.35,3.38,9.66,3.28,40.67,1.02,37.16,0.56,25.93,0.64,29.84,4.84,27.46,3.28,17.23,0.0,-1.0,3.0,3.0,3.0,12.77,8.65,8.0,3.0,5.0,6.0,3.6055,3.7408,3.3133,3.28,9.1645,31.01,1.9998,7.89,2.0267,4.0235,5.3967,15.82,4.8677,7.48,4.119999999999999,0.0,1.0,1.0
4.66,35.24,3.68,25.79,10.4,18.34,8.51,37.59,13.26,29.88,0.34,17.89,0.3,21.79,0.28,28.83,0.22,24.97,3.82,20.14,1.04,12.19,0.0,-2.0,3.0,1.0,3.0,13.26,10.4,8.0,3.0,5.0,6.0,4.2282,4.3799,4.7367,1.04,9.0318,25.4,0.07,5.65,3.75,4.2983,7.574,11.54,1.43,11.83,2.8599999999999994,1.0,1.0,2.0
0.27,24.9,3.74,28.06,11.03,34.53,1.04,18.56,13.97,19.2,0.72,32.47,0.69,10.29,0.62,35.5,0.66,28.94,3.33,33.15,0.81,39.85,0.0,0.0,1.0,2.0,2.0,11.03,-1.0,7.0,4.0,7.0,6.0,3.3527,4.4912,4.1275,0.69,8.2118,29.56,1.3843,7.44,2.5633,5.7852,5.508,0.0,0.0,11.03,12.03,0.0,0.0,5.0
5.4,23.36,5.25,35.4,1.37,17.04,7.34,10.13,0.57,24.25,1.19,29.81,14.17,26.68,1.15,27.47,1.09,32.5,1.48,35.85,5.12,29.84,1.0,0.0,1.0,1.0,3.0,14.17,5.25,9.0,2.0,6.0,5.0,4.0118,3.9182,4.7033,1.37,10.1582,25.72,1.82,6.01,3.3,4.205,6.706,8.72,4.46,9.71,8.92,0.0,0.0,0.0
1.8,27.9,0.88,19.07,10.96,33.37,9.03,21.05,5.38,22.59,5.44,35.39,1.19,25.38,6.72,27.98,5.94,12.26,1.59,22.98,7.06,43.86,1.0,1.0,1.0,1.0,3.0,10.96,9.03,8.0,3.0,2.0,4.0,5.09,3.2116,6.5,5.94,5.87,31.6,2.4978,8.91,4.3267,2.0499,7.686,14.34,2.2872,8.4767,1.9300000000000015,0.0,1.0,4.0
0.14,33.81,15.55,21.58,0.22,22.08,4.85,27.22,3.48,16.14,7.18,10.42,0.04,29.73,3.14,43.01,11.68,34.84,0.07,25.36,4.89,22.9,1.0,1.0,4.0,2.0,3.0,15.55,11.68,8.0,3.0,4.0,6.0,4.6582,4.8671,4.6,3.14,10.8918,32.59,2.3327,7.65,2.014,4.797,8.206,13.26,1.935,13.615,3.870000000000001,1.0,1.0,2.0
7.61,8.34,0.43,26.24,0.1,22.97,0.4,35.14,9.38,23.08,4.09,28.36,0.68,32.6,11.25,33.24,4.09,32.84,8.23,41.76,1.1,16.61,1.0,-2.0,4.0,2.0,3.0,11.25,9.38,8.0,3.0,5.0,6.0,4.3055,3.9516,5.6467,1.1,6.9445,33.42,1.8809,9.87,2.76,3.438,7.514,10.16,0.935,10.315,1.8699999999999992,0.0,0.0,0.0
